spec_id,source_file,score_label,score_column,model_family,rule,q,gate_type,threshold,z_threshold,one_way_cost_bps,split,months,net_annualized_return,net_annualized_volatility,net_sharpe,gross_annualized_return,gross_annualized_volatility,gross_sharpe,max_drawdown,average_drawdown,average_monthly_turnover,average_gross_exposure,average_net_exposure,exposure_normalized_annualized_return,exposure_normalized_sharpe,average_n_long,average_n_short,min_n_long,min_n_short,annualized_alpha,beta,alpha_tstat,alpha_beta_months,mean_rank_ic,rank_ic_tstat,rank_ic_hit_rate,rank_ic_months
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,absolute,0.01,,25.0,validation,60,0.1806650774452685,0.183478095807207,0.9846683695426274,0.21368918761866618,0.18398657488296027,1.1614390221384396,-0.18826164250952038,-0.029443431889191293,0.934670669321901,1.5949999999999995,1.005,0.11175893807935644,0.9671721454247857,1351.5166666666667,145.98333333333332,1302,0,0.018715440842512122,1.3256124892023315,0.40720801267730256,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__absolute__thr0.02__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,absolute,0.02,,25.0,test,107,0.3036267905518564,0.29064969671586505,1.044648571743316,0.37859425273980696,0.2917961203547651,1.2974615710432094,-0.37439749861202787,-0.03904757395397474,1.9123486359063446,1.594392523364486,1.0056074766355139,0.19570807702441728,1.070777861026677,425.77570093457945,88.11214953271028,5,0,0.11152730058372276,1.301491941096562,1.5276210900353082,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__absolute__thr0.02__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,absolute,0.02,,25.0,validation,60,0.19264341887493242,0.24775824685885406,0.7775459397106562,0.24714877225113874,0.24935675945974708,0.9911452682758946,-0.20803242569481406,-0.04345504075585891,1.522034465699257,1.5749999999999995,1.025,0.1145138123145959,0.7076744228739122,610.15,50.03333333333333,24,0,0.003053547734843816,1.6325446241189947,0.04115598636045791,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,absolute,0.0,,25.0,test,107,0.22547905437392823,0.2065800458348455,1.0914851599664759,0.25901410708433614,0.2071262743374246,1.2505130404768556,-0.3714806206190885,-0.029309440941357547,0.9178628696428087,1.5999999999999996,1.0,0.1416444849327989,1.097062279062824,1624.7570093457944,639.0280373831775,1417,90,0.0530216472294024,1.1463869278845722,1.4484039235289996,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__absolute__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,absolute,0.0,,25.0,validation,60,0.16493653756017368,0.17718502254496774,0.9308717813229077,0.1961355790779098,0.17772145093946368,1.1036122991406279,-0.20097205814072605,-0.033272419647691814,0.8947744902346243,1.5999999999999994,1.0,0.1043673123442963,0.9424481671891558,1351.5166666666667,387.1,1302,19,0.007006759184538141,1.303270317175615,0.16576352349320883,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__none__thrna__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,none,,,25.0,test,107,0.19393353786583845,0.22372070565075688,0.866855561275503,0.22509543265387588,0.22426650115581742,1.0036961895503178,-0.3493119326371227,-0.03186972009211685,0.8740948426851078,1.5999999999999999,1.0,0.1239379151659532,0.8863760003291148,1624.7570093457944,1623.7570093457944,1417,1416,0.015629991626834,1.2409644540878686,0.39375817134419083,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__none__thrna__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,none,,,25.0,validation,60,0.12441835186081662,0.18925786486443938,0.6574012231932044,0.15199956786483382,0.1897170281463283,0.8011909597677068,-0.26176383227725963,-0.04281189214034121,0.8178167287690967,1.5999999999999994,1.0,0.08055418466785436,0.6810110404705522,1351.5166666666667,1350.5166666666667,1302,1301,-0.03975170111871251,1.4068710363030312,-0.909230184587339,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,sign,0.0,,25.0,test,107,0.22547905437392823,0.2065800458348455,1.0914851599664759,0.25901410708433614,0.2071262743374246,1.2505130404768556,-0.3714806206190885,-0.029309440941357547,0.9178628696428087,1.5999999999999996,1.0,0.1416444849327989,1.097062279062824,1624.7570093457944,639.0280373831775,1417,90,0.0530216472294024,1.1463869278845722,1.4484039235289996,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__q0.2__sign__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,0.2,sign,0.0,,25.0,validation,60,0.16493653756017368,0.17718502254496774,0.9308717813229077,0.1961355790779098,0.17772145093946368,1.1036122991406279,-0.20097205814072605,-0.033272419647691814,0.8947744902346243,1.5999999999999994,1.0,0.1043673123442963,0.9424481671891558,1351.5166666666667,387.1,1302,19,0.007006759184538141,1.303270317175615,0.16576352349320883,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__qna__zscore__thrna__z0.25__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,,zscore,,0.25,25.0,test,107,0.1597413245940369,0.22688610958525285,0.7040595164069038,0.179851436184288,0.22720660323350378,0.7915766250836112,-0.3628469317661228,-0.039853067846737616,0.5813128861064384,1.5999999999999999,1.0,0.10390028687205621,0.732704436155995,3357.2803738317757,3135.9345794392525,2882,1622,-0.016552408747331108,1.2651610598902145,-0.4175949461432907,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__qna__zscore__thrna__z0.25__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,,zscore,,0.25,25.0,validation,60,0.10281538615982866,0.1743592462402237,0.5896755599538129,0.1216717035309347,0.17460259746714474,0.6968493326900814,-0.25828519647121284,-0.04112727995966525,0.570717587192514,1.5999999999999994,1.0,0.06686192302588423,0.6135555133911523,2879.633333333333,2548.7833333333333,2678,1751,-0.05307461710010315,1.3359350457110648,-1.4714830120508822,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__qna__zscore__thrna__z0.5__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,,zscore,,0.5,25.0,test,107,0.1846502574365747,0.22771584818376678,0.8108801337690027,0.21046218483661683,0.22817963291281623,0.9223530695968428,-0.3600244441618057,-0.03420150834145814,0.7305457280439072,1.5999999999999996,1.0,0.11873214536024568,0.8342477438069488,2615.4766355140187,2094.9532710280373,2182,1087,0.005885035618479393,1.2597914687369822,0.14456306709799388,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__qna__zscore__thrna__z0.5__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,,zscore,,0.5,25.0,validation,60,0.11556244041167085,0.18237362843304558,0.6336576258562352,0.1378587584627886,0.18275090509631203,0.7543533554054647,-0.25921062964782815,-0.04106073948316281,0.6673748063944592,1.5999999999999994,1.0,0.07490378275488374,0.6571457366809631,2239.9333333333334,1861.9,2105,1276,-0.04535378648610665,1.3778492888088552,-1.1376898727492737,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__qna__zscore__thrna__z0.75__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,,zscore,,0.75,25.0,test,107,0.21667419322800185,0.22059117437986042,0.9822432553665384,0.2486103619728426,0.2212448813773529,1.123688649541299,-0.3557857597524767,-0.029153205707662166,0.8810073501713188,1.5999999999999999,1.0,0.13715230220117736,0.994798110753059,1883.8504672897195,1235.5046728971963,1469,685,0.0382394945625093,1.2134837105480833,0.954606053331268,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__qna__zscore__thrna__z0.75__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,,zscore,,0.75,25.0,validation,60,0.13111721576057156,0.1853806990548868,0.7072862300608268,0.15794796904039754,0.18588218525949426,0.8497208531301688,-0.25466214739345705,-0.04011059039011215,0.7919065001298178,1.5999999999999994,1.0,0.08440914356502649,0.7285258411074171,1618.4333333333334,1271.9666666666667,1454,827,-0.03096000101671023,1.3787653919753229,-0.7241461456214705,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__qna__zscore__thrna__z1__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,,zscore,,1.0,25.0,test,107,0.23041814494377255,0.21485439134753653,1.0724386106265846,0.26906102901146145,0.21556803764322865,1.2481489925550338,-0.3710523479807586,-0.02831741421763825,1.052555172874112,1.5999999999999999,1.0,0.14493859989425428,1.0793438215358393,1198.0467289719627,782.626168224299,786,396,0.05314072800074318,1.1831988084518132,1.3660119440701186,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short_130_30__qna__zscore__thrna__z1__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short_130_30,,zscore,,1.0,25.0,validation,60,0.14172364481835142,0.19035188178789783,0.7445350342071686,0.17534638886009146,0.19093498270302656,0.9183565336102865,-0.250058903450331,-0.04057951162616254,0.9811414026876245,1.5999999999999994,1.0,0.09098431048223765,0.7647673109624893,1018.8666666666667,856.1,683,444,-0.023781314749601115,1.4037289465315483,-0.527681673414627,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.005__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,absolute,0.005,,25.0,test,107,0.2472088836292743,0.24422004345295212,1.012238308265218,0.3034598336743104,0.24382552095616258,1.2445778132013896,-0.5117199752793163,-0.09235402719445154,1.4931299323820202,2.0,9.930075972297143e-18,0.12582418029455522,1.030416492566014,812.6168224299065,397.30841121495325,709,36,0.268550528461059,-0.10223040507871346,3.151768184343952,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.005__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,absolute,0.005,,25.0,validation,60,0.2511382761157277,0.17847735294448544,1.4071156478538938,0.30739130507067935,0.1789637383071349,1.7176178145269796,-0.17210045617535075,-0.03266604441002284,1.4971730066149826,2.0,1.0928757898653884e-17,0.12352777179675156,1.3842402944554462,676.0333333333333,236.33333333333334,651,6,0.24228059936063037,-0.0027971173474050865,2.8756783468586082,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.01__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,absolute,0.01,,25.0,test,107,0.32130540350301295,0.27119510965701826,1.184775801854869,0.38574558586553986,0.2706121350180022,1.4254556095197968,-0.46186038495035864,-0.07808118977894131,1.6163437526246174,2.0,-1.7022987381080817e-19,0.16125778892288056,1.1892381770956273,812.6168224299065,261.2710280373832,709,7,0.3379200685127232,-0.12326330601247511,3.5727842082264574,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.01__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,absolute,0.01,,25.0,validation,60,0.25413936909937807,0.2283236661627856,1.1130662597112773,0.31339362086074196,0.2284041238274448,1.372101412221021,-0.2324710714729209,-0.043224946902547856,1.5675253698896314,1.9833333333333334,0.01666666666666668,0.12060180027941914,1.029448225381124,676.0333333333333,145.98333333333332,651,0,0.22482399535785386,0.2389876798477754,2.101817450100023,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.02__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,absolute,0.02,,25.0,test,107,0.43069357877833636,0.41768556866640494,1.0311430681061442,0.5309959255535026,0.4174716372671337,1.2719329366409782,-0.5563772663171602,-0.11342489696121331,2.306232216078481,1.9813084112149533,0.018691588785046714,0.23485277231426505,1.1148558123190144,320.0,88.11214953271028,5,0,0.4604666598421565,-0.05780889742896729,3.1538319975153746,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0.02__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,absolute,0.02,,25.0,validation,60,0.22704157165456462,0.3359558144474564,0.6758078351106317,0.2957661002297596,0.3370349173519777,0.8775532889990754,-0.3716036951602796,-0.16630441240441468,1.853438516710967,1.9166666666666667,0.08333333333333336,0.09979047807901997,0.5478708425919794,441.18333333333334,50.03333333333333,24,0,0.21511281349630768,0.3993059747676597,1.369782782339123,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,absolute,0.0,,25.0,test,107,0.2424503398378408,0.22891610754128064,1.05912311039152,0.2944749962065465,0.22847358083751151,1.288879857036839,-0.4934256824076171,-0.08942770943492934,1.3879506468921001,2.0,9.930075972297143e-18,0.12255726372180886,1.0707613809981285,812.6168224299065,561.2897196261682,709,90,0.26495526488032756,-0.12945175601200443,3.3232867687531145,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__absolute__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,absolute,0.0,,25.0,validation,60,0.1997965241227102,0.1887836657706234,1.0583358645311385,0.25088332500986543,0.18913099601448088,1.3265055982185832,-0.2546619047412222,-0.049038224973954686,1.4131895895652602,2.0,9.8879238130678e-18,0.10080532296791911,1.0679453919535598,676.0333333333333,363.15,651,19,0.18028681586647174,0.1727113754145703,2.034789548297502,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__none__thrna__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,none,,,25.0,test,107,0.22860716404272696,0.19151611957226905,1.1936706140104385,0.27778926155750394,0.19130820877519675,1.4520509252372422,-0.35194646086761383,-0.04545195131468722,1.329807147957145,2.0,-1.2888833302818334e-18,0.11394870689169512,1.1899646582876415,812.6168224299065,811.6168224299065,709,708,0.22358272028364207,0.01514043512216526,3.339297341076256,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__none__thrna__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,none,,,25.0,validation,60,0.12364865895784316,0.14546532220087832,0.8500215521269892,0.16606903571299214,0.14587874927204061,1.138404576003732,-0.17023597847716432,-0.0341951207171866,1.2501633058227322,2.0,1.2721305490496584e-18,0.06299741675453574,0.8661503071851081,676.0333333333333,675.0333333333333,651,650,0.08248481744868222,0.36374293408680475,1.2564894047059583,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__sign__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,sign,0.0,,25.0,test,107,0.2424503398378408,0.22891610754128064,1.05912311039152,0.2944749962065465,0.22847358083751151,1.288879857036839,-0.4934256824076171,-0.08942770943492934,1.3879506468921001,2.0,9.930075972297143e-18,0.12255726372180886,1.0707613809981285,812.6168224299065,561.2897196261682,709,90,0.26495526488032756,-0.12945175601200443,3.3232867687531145,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.1__sign__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.1,sign,0.0,,25.0,validation,60,0.1997965241227102,0.1887836657706234,1.0583358645311385,0.25088332500986543,0.18913099601448088,1.3265055982185832,-0.2546619047412222,-0.049038224973954686,1.4131895895652602,2.0,9.8879238130678e-18,0.10080532296791911,1.0679453919535598,676.0333333333333,363.15,651,19,0.18028681586647174,0.1727113754145703,2.034789548297502,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,absolute,0.005,,25.0,test,107,0.24467472970512438,0.2391438872805217,1.023127676343719,0.29533291518382243,0.23877004628452383,1.2368926495574617,-0.5162183275649366,-0.09250037500920553,1.3497828798043263,2.0,1.0319172826721848e-17,0.12432128845336843,1.0397195585228276,1624.7570093457944,418.0934579439252,1417,36,0.2704963567409902,-0.13698919062339293,3.248013588208832,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.005__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,absolute,0.005,,25.0,validation,60,0.2474531509009159,0.17684477146471309,1.3992675545417057,0.29793696495368427,0.17730986881022553,1.6803180045920947,-0.17123362989498725,-0.033990500528648465,1.3501466927083283,2.0,6.273916571449452e-18,0.12179034579352588,1.3773700492788097,1351.5166666666667,237.03333333333333,1302,6,0.24936764638037073,-0.08596311450421729,2.991983865342672,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.01__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,absolute,0.01,,25.0,test,107,0.31599489195343433,0.26672766382835855,1.1847098550556783,0.37395642235761173,0.26612976914955827,1.4051656962414363,-0.45079538868222835,-0.07713555726776294,1.4617846574216868,2.0,6.8983629815713216e-18,0.15853226986998892,1.1887201169504917,1624.7570093457944,263.6448598130841,1417,7,0.3374922090820686,-0.15590645807300813,3.6339824520074777,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.01__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,absolute,0.01,,25.0,validation,60,0.25136085287286813,0.2241081659346759,1.1216050598804863,0.3047655593804046,0.22416709908270946,1.3595463412227022,-0.222484012054186,-0.042794406026616834,1.4186236269581363,1.9833333333333334,0.01666666666666666,0.12029765944316106,1.0527344173752944,1351.5166666666667,145.98333333333332,1302,0,0.23201412031227647,0.15562711681792826,2.2004260546952437,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.02__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,absolute,0.02,,25.0,test,107,0.4277235424370409,0.41781613473086826,1.0237123626462017,0.5290371762248092,0.4175404600986461,1.2670321245031473,-0.5567818825225537,-0.11371867298032916,2.3326378946299497,1.9813084112149533,0.018691588785046714,0.23356701887051545,1.1083919184299145,425.77570093457945,88.11214953271028,5,0,0.4587211938243517,-0.060109325629790114,3.140953573617646,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0.02__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,absolute,0.02,,25.0,validation,60,0.22196681881922165,0.335839927265117,0.6609304040373906,0.29184166506796005,0.33692070735784563,0.8662028147708748,-0.37413297354673725,-0.1677074176046459,1.8908073003867283,1.9166666666666667,0.08333333333333336,0.09746893244105048,0.5353412354381972,610.15,50.03333333333333,24,0,0.21127263852848677,0.3956350416982186,1.3455586785355627,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,absolute,0.0,,25.0,test,107,0.23241303965293558,0.22140708633944678,1.0497091285353677,0.2792131894464118,0.2209954047276812,1.2634343677438395,-0.49933867908801866,-0.0909154230593606,1.2602037777231772,2.0,7.806255641895632e-18,0.1175219665088354,1.0615917354032514,1624.7570093457944,639.0280373831775,1417,90,0.2600922892143426,-0.16279828436658106,3.3820266692767773,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__absolute__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,absolute,0.0,,25.0,validation,60,0.2030207419465775,0.18190693704615596,1.1160692673037766,0.2495273169621497,0.18226022085868754,1.3690717359308842,-0.2596334292166521,-0.049207905405186866,1.2859139009004692,2.0,5.0306980803327404e-18,0.1018783195549251,1.1201147268954907,1351.5166666666667,387.1,1302,19,0.19299271991451894,0.08102569602248837,2.2505541644055507,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__none__thrna__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,none,,,25.0,test,107,0.1612147038090732,0.13329242488905715,1.209481363575286,0.1994733211206441,0.13342276663391836,1.4950471059257329,-0.1640180882093143,-0.019735206468852913,1.0953076481845507,2.0,1.6455554468378124e-18,0.08015871236385519,1.2027497051024982,1624.7570093457944,1623.7570093457944,1417,1416,0.1360292251669637,0.15242239684215808,2.966050793287212,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__none__thrna__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,none,,,25.0,validation,60,0.08718400354886802,0.1151160247629041,0.7573576635262937,0.12063550940662005,0.11560503428311936,1.0435143257791086,-0.1337986304478983,-0.03237359278887294,1.0198334934622069,2.0,-6.707597440443654e-18,0.04447742062579341,0.7727407320987713,1351.5166666666667,1350.5166666666667,1302,1301,0.037427691595251035,0.4262820952418351,0.76467662986267,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__sign__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,sign,0.0,,25.0,test,107,0.23241303965293558,0.22140708633944678,1.0497091285353677,0.2792131894464118,0.2209954047276812,1.2634343677438395,-0.49933867908801866,-0.0909154230593606,1.2602037777231772,2.0,7.806255641895632e-18,0.1175219665088354,1.0615917354032514,1624.7570093457944,639.0280373831775,1417,90,0.2600922892143426,-0.16279828436658106,3.3820266692767773,107,0.05875459210008733,5.481687349210504,0.7289719626168224,107
temporal_tabular_backtest__default_seed362559_er_train__long_short__q0.2__sign__thr0__zna__cost25,temporal_tabular_backtest_predictions.parquet,temporal_tabular_backtest__default_seed362559_er_train,score_default_seed362559_er_train,TTT,long_short,0.2,sign,0.0,,25.0,validation,60,0.2030207419465775,0.18190693704615596,1.1160692673037766,0.2495273169621497,0.18226022085868754,1.3690717359308842,-0.2596334292166521,-0.049207905405186866,1.2859139009004692,2.0,5.0306980803327404e-18,0.1018783195549251,1.1201147268954907,1351.5166666666667,387.1,1302,19,0.19299271991451894,0.08102569602248837,2.2505541644055507,60,0.05348924492370032,3.3079345900259254,0.7166666666666667,60
