spec_id,split,model_family,score_label,rule,q,gate_type,threshold,overlay_method,method_label,base_annualized_return,overlay_annualized_return,delta_annualized_return,base_annualized_volatility,overlay_annualized_volatility,delta_annualized_volatility,base_sharpe,overlay_sharpe,delta_sharpe,base_average_drawdown,overlay_average_drawdown,delta_average_drawdown,base_max_drawdown,overlay_max_drawdown,delta_max_drawdown,overlay_average_lambda,overlay_average_turnover
dl_xgb__mlp_er_train_score__gross_normalized_long_short__q0.2__absolute__thr0.02__zna__cost25,validation,MLP,dl_xgb__mlp_er_train_score,gross_normalized_long_short,0.2,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.14597840882452107,0.10951272105077936,-0.036465687773741706,0.14327016802169734,0.12472638185097834,-0.018543786170719,1.0189030336197664,0.878023714194034,-0.1408793194257324,-0.025207964720905644,-0.027387767264985246,-0.0021798025440796023,-0.13527485278048146,-0.11355543027954262,0.021719422500938834,0.9033333333333334,0.959230368265864
dl_xgb__mlp_er_train_score__gross_normalized_long_short__q0.2__absolute__thr0.02__zna__cost25,validation,MLP,dl_xgb__mlp_er_train_score,gross_normalized_long_short,0.2,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.14597840882452107,0.09496994449050966,-0.051008464334011405,0.14327016802169734,0.11308301221904651,-0.030187155802650828,1.0189030336197664,0.8398250331937472,-0.17907800042601918,-0.025207964720905644,-0.02814604034127817,-0.002938075620372526,-0.13527485278048146,-0.12001444094256286,0.015260411837918597,0.8530690256803838,0.9180523374272693
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.08229583385748662,0.07247103266708743,-0.00982480119039919,0.07651048250249798,0.06336145213342671,-0.013149030369071266,1.075615146653921,1.1437716502216164,0.06815650356769543,-0.016207957873593366,-0.01541772507424688,0.0007902327993464867,-0.09784438860981293,-0.0678107566481908,0.03003363196162212,0.8516666666666667,0.5853450448348413
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08229583385748662,0.06367613208095135,-0.01861970177653527,0.07651048250249798,0.06118170946978892,-0.015328773032709062,1.075615146653921,1.0407707243354187,-0.034844422318502266,-0.016207957873593366,-0.01829673552550686,-0.0020887776519134954,-0.09784438860981293,-0.0666953442247743,0.031149044385038627,0.8171417363644548,0.5931592713136156
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.08229583385748662,0.07247103266708743,-0.00982480119039919,0.07651048250249798,0.06336145213342671,-0.013149030369071266,1.075615146653921,1.1437716502216164,0.06815650356769543,-0.016207957873593366,-0.01541772507424688,0.0007902327993464867,-0.09784438860981293,-0.0678107566481908,0.03003363196162212,0.8516666666666667,0.5853450448348413
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08229583385748662,0.06367613208095135,-0.01861970177653527,0.07651048250249798,0.06118170946978892,-0.015328773032709062,1.075615146653921,1.0407707243354187,-0.034844422318502266,-0.016207957873593366,-0.01829673552550686,-0.0020887776519134954,-0.09784438860981293,-0.0666953442247743,0.031149044385038627,0.8171417363644548,0.5931592713136156
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.08281810205518703,0.07266312830886479,-0.010154973746322238,0.0773567207499412,0.06418433637650774,-0.01317238437343346,1.0705999588956203,1.132100640296725,0.06150068140110476,-0.016837174748197844,-0.016132772569180432,0.0007044021790174118,-0.09784438860981315,-0.0678107566481907,0.030033631961622453,0.8475,0.5910928454294465
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08281810205518703,0.06392008079356426,-0.018898021261622766,0.0773567207499412,0.06204318456968691,-0.015313536180254286,1.0705999588956203,1.0302514488399483,-0.04034851005567197,-0.016837174748197844,-0.019023258242807935,-0.002186083494610091,-0.09784438860981315,-0.06669894776524277,0.031145440844570382,0.8128012950283423,0.5991638556317549
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.08229583385748662,0.07247103266708743,-0.00982480119039919,0.07651048250249798,0.06336145213342671,-0.013149030369071266,1.075615146653921,1.1437716502216164,0.06815650356769543,-0.016207957873593366,-0.01541772507424688,0.0007902327993464867,-0.09784438860981293,-0.0678107566481908,0.03003363196162212,0.8516666666666667,0.5853450448348413
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08229583385748662,0.06367613208095135,-0.01861970177653527,0.07651048250249798,0.06118170946978892,-0.015328773032709062,1.075615146653921,1.0407707243354187,-0.034844422318502266,-0.016207957873593366,-0.01829673552550686,-0.0020887776519134954,-0.09784438860981293,-0.0666953442247743,0.031149044385038627,0.8171417363644548,0.5931592713136156
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__none__thrna__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,none,,dd_speed_phase_control,DD speed/phase,0.08229583385748662,0.07247103266708743,-0.00982480119039919,0.07651048250249798,0.06336145213342671,-0.013149030369071266,1.075615146653921,1.1437716502216164,0.06815650356769543,-0.016207957873593366,-0.01541772507424688,0.0007902327993464867,-0.09784438860981293,-0.0678107566481908,0.03003363196162212,0.8516666666666667,0.5853450448348413
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__none__thrna__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08229583385748662,0.06367613208095135,-0.01861970177653527,0.07651048250249798,0.06118170946978892,-0.015328773032709062,1.075615146653921,1.0407707243354187,-0.034844422318502266,-0.016207957873593366,-0.01829673552550686,-0.0020887776519134954,-0.09784438860981293,-0.0666953442247743,0.031149044385038627,0.8171417363644548,0.5931592713136156
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.08229583385748662,0.07247103266708743,-0.00982480119039919,0.07651048250249798,0.06336145213342671,-0.013149030369071266,1.075615146653921,1.1437716502216164,0.06815650356769543,-0.016207957873593366,-0.01541772507424688,0.0007902327993464867,-0.09784438860981293,-0.0678107566481908,0.03003363196162212,0.8516666666666667,0.5853450448348413
dl_xgb__temporal_classifier_score__gross_normalized_long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,gross_normalized_long_short,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.08229583385748662,0.06367613208095135,-0.01861970177653527,0.07651048250249798,0.06118170946978892,-0.015328773032709062,1.075615146653921,1.0407707243354187,-0.034844422318502266,-0.016207957873593366,-0.01829673552550686,-0.0020887776519134954,-0.09784438860981293,-0.0666953442247743,0.031149044385038627,0.8171417363644548,0.5931592713136156
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.15919018547238517,0.14007713187285442,-0.01911305359953075,0.14659262129345338,0.12259321607862979,-0.02399940521482359,1.0859358681752038,1.1426173189143733,0.056681450739169525,-0.023986142632773492,-0.023348049892849842,0.00063809273992365,-0.154493617169581,-0.12372597079691672,0.03076764637266427,0.925,0.9649173720808779
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15919018547238517,0.119543532829262,-0.03964665264312317,0.14659262129345338,0.11932808707858691,-0.027264534214866465,1.0859358681752038,1.0018054906933453,-0.08413037748185848,-0.023986142632773492,-0.026553302126771774,-0.0025671594939982827,-0.154493617169581,-0.1237259707969166,0.03076764637266438,0.8620053608401524,0.9182322460903155
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__absolute__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__absolute__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__none__thrna__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,none,,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__none__thrna__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__sign__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.15869969274138973,0.13943200994037608,-0.019267682801013652,0.14617846790045844,0.12230901990019681,-0.023869448000261625,1.0856571081963846,1.1399977700267037,0.05434066183031905,-0.02378536296233412,-0.023220526085063167,0.0005648368772709529,-0.154493617169581,-0.1211696410372286,0.033323976132352384,0.925,0.9600435923525136
dl_xgb__temporal_classifier_score__long_short_130_30__q0.1__sign__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short_130_30,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.15869969274138973,0.12054159446064072,-0.03815809828074901,0.14617846790045844,0.11889584876193791,-0.027282619138520522,1.0856571081963846,1.0138419105110898,-0.07181519768529476,-0.02378536296233412,-0.026063086835532937,-0.0022777238731988177,-0.154493617169581,-0.12116964103722849,0.033323976132352495,0.864263898244662,0.9168284915567249
dl_xgb__temporal_classifier_score__long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
dl_xgb__temporal_classifier_score__long_short__q0.1__absolute__thr0.005__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
dl_xgb__temporal_classifier_score__long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
dl_xgb__temporal_classifier_score__long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
dl_xgb__temporal_classifier_score__long_short__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.16465839702512164,0.16493651132613985,0.00027811430101820633,0.15472411558974447,0.13375330388061535,-0.020970811709129122,1.0642064192612237,1.2331397172316416,0.1689332979704179,-0.03498843649753268,-0.0295067843395927,0.005481652157939981,-0.19283947110844157,-0.13074814802792112,0.062091323080520455,0.8808333333333334,1.1783100302301746
dl_xgb__temporal_classifier_score__long_short__q0.1__absolute__thr0.02__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16465839702512164,0.14207954494076214,-0.022578852084359502,0.15472411558974447,0.12865952627534633,-0.026064589314398146,1.0642064192612237,1.1043064517173444,0.040100032456120704,-0.03498843649753268,-0.03543226082179964,-0.0004438243242669629,-0.19283947110844157,-0.12858356739851062,0.06425590370993095,0.8398409518732349,1.2105480658790513
dl_xgb__temporal_classifier_score__long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
dl_xgb__temporal_classifier_score__long_short__q0.1__absolute__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
dl_xgb__temporal_classifier_score__long_short__q0.1__none__thrna__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,none,,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
dl_xgb__temporal_classifier_score__long_short__q0.1__none__thrna__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
dl_xgb__temporal_classifier_score__long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.16371219771979106,0.16326586870719462,-0.00044632901259644697,0.15302837327126934,0.13236934105522527,-0.020659032216044065,1.0698159708564816,1.233411509082599,0.1635955382261174,-0.033567164911481075,-0.028334055973143403,0.005233108938337672,-0.19283947110844157,-0.13074814802792123,0.062091323080520344,0.8808333333333334,1.1701420047699662
dl_xgb__temporal_classifier_score__long_short__q0.1__sign__thr0__zna__cost25,validation,TTT,dl_xgb__temporal_classifier_score,long_short,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.16371219771979106,0.14027271513370065,-0.02343948258609041,0.15302837327126934,0.12718427854610195,-0.025844094725167382,1.0698159708564816,1.1029092332575867,0.033093262401105106,-0.033567164911481075,-0.03428626083432569,-0.0007190959228446162,-0.19283947110844157,-0.12857659459719317,0.0642628765112484,0.8400176449571235,1.2033784685339688
ft_base_seed362559__ft_er_train_score__gross_normalized_long_short__q0.1__absolute__thr0.02__zna__cost25,validation,FT-Transformer,ft_base_seed362559__ft_er_train_score,gross_normalized_long_short,0.1,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.3268986014939381,0.23798125895476874,-0.08891734253916939,0.3034396386781099,0.2822706012768577,-0.0211690374012522,1.0773101461563286,0.8430961562353816,-0.234213989920947,-0.03429957465779568,-0.04729544054791807,-0.012995865890122395,-0.19483349855274612,-0.19483349855274612,0.0,0.8908333333333333,1.2345269099443175
ft_base_seed362559__ft_er_train_score__gross_normalized_long_short__q0.1__absolute__thr0.02__zna__cost25,validation,FT-Transformer,ft_base_seed362559__ft_er_train_score,gross_normalized_long_short,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.3268986014939381,0.2241928427085682,-0.10270575878536992,0.3034396386781099,0.27422884350773996,-0.029210795170369952,1.0773101461563286,0.8175392487560867,-0.25977089740024184,-0.03429957465779568,-0.049341930509306325,-0.015042355851510647,-0.19483349855274612,-0.1743087077294665,0.020524790823279626,0.8597851411692328,1.191093176070963
ft_base_seed362559__ft_er_train_score__gross_normalized_long_short__q0.2__absolute__thr0.02__zna__cost25,validation,FT-Transformer,ft_base_seed362559__ft_er_train_score,gross_normalized_long_short,0.2,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.3226238760083264,0.23445967148002356,-0.08816420452830287,0.30331265498117144,0.28202859812877656,-0.021284056852394873,1.063667706276066,0.8313329677757266,-0.23233473850033937,-0.034574014321673625,-0.0476607583511636,-0.013086744029489977,-0.19483349855274612,-0.19483349855274612,0.0,0.8908333333333333,1.2388159689283014
ft_base_seed362559__ft_er_train_score__gross_normalized_long_short__q0.2__absolute__thr0.02__zna__cost25,validation,FT-Transformer,ft_base_seed362559__ft_er_train_score,gross_normalized_long_short,0.2,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.3226238760083264,0.22120477979444608,-0.10141909621388034,0.30331265498117144,0.2736313741649022,-0.02968128081626925,1.063667706276066,0.808404301113287,-0.255263405162779,-0.034574014321673625,-0.049504023119779646,-0.01493000879810602,-0.19483349855274612,-0.17196879737761983,0.02286470117512629,0.8591642966693789,1.1952188771487795
ft_reg_seed362559__ft_classifier_score__long_short_130_30__qna__zscore__thrna__z0.25__cost25,validation,FT-Transformer,ft_reg_seed362559__ft_classifier_score,long_short_130_30,,zscore,,dd_speed_phase_control,DD speed/phase,0.0987936221362844,0.0784426904066462,-0.0203509317296382,0.09678803307285097,0.07780259574644421,-0.018985437326406757,1.020721456979334,1.008227163297842,-0.012494293681492019,-0.01319038570819366,-0.013597098038649025,-0.0004067123304553645,-0.13094722232659928,-0.0827783964735539,0.04816882585304538,0.8941666666666668,0.5224171932405064
ft_reg_seed362559__ft_classifier_score__long_short_130_30__qna__zscore__thrna__z0.25__cost25,validation,FT-Transformer,ft_reg_seed362559__ft_classifier_score,long_short_130_30,,zscore,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.0987936221362844,0.06478399453426764,-0.034009627602016756,0.09678803307285097,0.0750679739764429,-0.021720059096408076,1.020721456979334,0.8630044358809728,-0.15771702109836117,-0.01319038570819366,-0.015020477367952251,-0.0018300916597585905,-0.13094722232659928,-0.0827783964735539,0.04816882585304538,0.8369950122369748,0.523128715766974
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.14637104880815266,0.12864818544727963,-0.01772286336087303,0.1336176753255405,0.11287059693711896,-0.020747078388421547,1.0954467547166973,1.1397847529675995,0.04433799825090223,-0.019225042192960617,-0.01899945996346352,0.0002255822294970969,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.9191666666666668,1.1038567595629218
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.14637104880815266,0.10957949327095973,-0.03679155553719293,0.1336176753255405,0.1052252901491089,-0.028392385176431598,1.0954467547166973,1.041379815780795,-0.05406693893590231,-0.019225042192960617,-0.022628432530646097,-0.0034033903376854795,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.8394057734035489,1.037222108390205
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.14637104880815266,0.12864818544727963,-0.01772286336087303,0.1336176753255405,0.11287059693711896,-0.020747078388421547,1.0954467547166973,1.1397847529675995,0.04433799825090223,-0.019225042192960617,-0.01899945996346352,0.0002255822294970969,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.9191666666666668,1.1038567595629218
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.14637104880815266,0.10957949327095973,-0.03679155553719293,0.1336176753255405,0.1052252901491089,-0.028392385176431598,1.0954467547166973,1.041379815780795,-0.05406693893590231,-0.019225042192960617,-0.022628432530646097,-0.0034033903376854795,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.8394057734035489,1.037222108390205
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.146384618919007,0.12865967946882817,-0.017724939450178834,0.13360973540671262,0.11286383365988893,-0.020745901746823683,1.0956134182393762,1.1399548934031378,0.044341475163761634,-0.01921928687873767,-0.01899453836253991,0.00022474851619776193,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.9191666666666668,1.1039645519950625
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.02__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.146384618919007,0.109585786340332,-0.036798832578675,0.13360973540671262,0.10522253009020824,-0.028387205316504377,1.0956134182393762,1.0414669391278,-0.05414647911157622,-0.01921928687873767,-0.02262612157020847,-0.0034068346914707982,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.8394057734035489,1.037290708321533
