spec_id,split,model_family,score_label,rule,q,gate_type,threshold,z_threshold,validation_rank,overlay_method,method_label,overlay_average_lambda,overlay_min_lambda,overlay_months_below_full_exposure,overlay_months_vol_cap_binding,overlay_average_turnover,overlay_average_trading_cost,base_months,base_annualized_return,base_annualized_volatility,base_sharpe,base_average_drawdown,base_max_drawdown,base_terminal_wealth,overlay_months,overlay_annualized_return,overlay_annualized_volatility,overlay_sharpe,overlay_average_drawdown,overlay_max_drawdown,overlay_terminal_wealth,delta_annualized_return,delta_annualized_volatility,delta_sharpe,delta_average_drawdown,delta_max_drawdown,delta_terminal_wealth
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,absolute,0.01,,174,dd_speed_phase_control,DD speed/phase,0.9158333333333333,0.5,18,0,1.4858490206980484,0.003714622551745121,60,0.25136085287286813,0.22410816593467575,1.1216050598804872,-0.04279440602661676,-0.22248401205418578,3.0684059957682615,60,0.21640306262344766,0.2050000700447861,1.055624335036424,-0.04322642364735632,-0.18297867104441112,2.6631003068217147,-0.03495779024942047,-0.019108095889889654,-0.06598072484406314,-0.00043201762073956373,0.03950534100977465,-0.4053056889465467
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__long_short__q0.2__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,long_short,0.2,absolute,0.01,,174,dd_speed_phase_vol_target,DD speed/phase + vol target,0.880505487276357,0.3863845974100514,26,13,1.4684493794354576,0.0036711234485886438,60,0.25136085287286813,0.22410816593467575,1.1216050598804872,-0.04279440602661676,-0.22248401205418578,3.0684059957682615,60,0.19705123477384756,0.1971964883348696,0.999263406958975,-0.044999993083726625,-0.18350460891931053,2.457897086709168,-0.05430961809902057,-0.026911677599806144,-0.12234165292151222,-0.0022055870571098674,0.038979403134875246,-0.6105089090590936
temporal_tabular_backtest__small_ft_warmstart_er_train__long_short__q0.2__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,long_short,0.2,none,,,175,dd_speed_phase_control,DD speed/phase,0.8649532710280373,0.5,51,0,0.8044350887012925,0.0020110877217532313,107,0.11118982472026717,0.14562846099260715,0.7635171309398905,-0.07453319956872842,-0.39807710887449765,2.560227834258892,107,0.10158201220993202,0.11917737980259684,0.8523598385716362,-0.055399778484521656,-0.2669593927986912,2.3694640191869007,-0.009607812510335156,-0.026451081190010314,0.08884270763174573,0.019133421084206764,0.13111771607580647,-0.19076381507199125
temporal_tabular_backtest__small_ft_warmstart_er_train__long_short__q0.2__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,long_short,0.2,none,,,175,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8154244332151744,0.22516437156797578,60,24,0.8000843581332415,0.0020002108953331038,107,0.11118982472026717,0.14562846099260715,0.7635171309398905,-0.07453319956872842,-0.39807710887449765,2.560227834258892,107,0.08845639186611942,0.11493923285967911,0.7695926766286091,-0.05852626653458027,-0.2624238308723309,2.129274830245687,-0.02273343285414775,-0.030689228132928043,0.006075545688718598,0.01600693303414815,0.13565327800216676,-0.430953004013205
temporal_tabular_backtest__small_ft_warmstart_er_train__long_short__q0.2__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,long_short,0.2,none,,,175,dd_speed_phase_control,DD speed/phase,0.89,0.5,27,0,0.8046489114065646,0.0020116222785164116,60,0.09215465958840285,0.08217325027303114,1.1214678655427064,-0.013626434356776277,-0.07779817922196886,1.55389158559041,60,0.06310272507396819,0.0699903918450417,0.9015912528919289,-0.017451746683461368,-0.06728947000865992,1.3579261662558288,-0.029051934514434663,-0.01218285842798944,-0.21987661265077751,-0.0038253123266850913,0.010508709213308931,-0.19596541933458123
temporal_tabular_backtest__small_ft_warmstart_er_train__long_short__q0.2__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,long_short,0.2,none,,,175,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8027317609469193,0.3006765857092967,41,21,0.7553854366432564,0.001888463591608141,60,0.09215465958840285,0.08217325027303114,1.1214678655427064,-0.013626434356776277,-0.07779817922196886,1.55389158559041,60,0.05408337840579325,0.06365437021206528,0.8496412457717174,-0.01950027847584407,-0.06864418917909565,1.3012921966292894,-0.038071281182609606,-0.01851888006096586,-0.271826619770989,-0.005873844119067792,0.009153990042873206,-0.25259938896112066
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.0,,176,dd_speed_phase_control,DD speed/phase,0.8514018691588785,0.5,53,0,0.6458157605573355,0.0016145394013933386,107,0.11771168229027484,0.11068216467663992,1.063510843270655,-0.04670281786650699,-0.2812531742950004,2.6973706594969484,107,0.11130898338204709,0.0948390744657475,1.1736616369263275,-0.030805688158149998,-0.16684457171560452,2.5626769136309573,-0.006402698908227755,-0.01584309021089242,0.11015079365567249,0.015897129708356994,0.11440860257939589,-0.13469374586599114
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.0,,176,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8151186233118755,0.27990897978747914,63,24,0.6375270095992757,0.001593817523998189,107,0.11771168229027484,0.11068216467663992,1.063510843270655,-0.04670281786650699,-0.2812531742950004,2.6973706594969484,107,0.1029387880386492,0.09199676277458431,1.1189392423609041,-0.033269843928319914,-0.158830536801999,2.3956134408807053,-0.014772894251625646,-0.018685401902055615,0.0554283990902491,0.013432973938187077,0.12242263749300142,-0.30175721861624316
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.0,,176,dd_speed_phase_control,DD speed/phase,0.8875,0.5,24,0,0.6597406475570247,0.0016493516188925614,60,0.10196414036042944,0.09092956001840578,1.1213530598827275,-0.023549342993561848,-0.1335736217122061,1.6249399292246904,60,0.09920973652800846,0.07763170878267202,1.277953790837499,-0.020516951264790983,-0.10753921444245884,1.6047331825963747,-0.002754403832420982,-0.013297851235733765,0.15660073095477145,0.0030323917287708654,0.02603440726974726,-0.020206746628315786
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,absolute,0.0,,176,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8393434598887561,0.32481694214129603,29,12,0.6743890801498919,0.0016859727003747293,60,0.10196414036042944,0.09092956001840578,1.1213530598827275,-0.023549342993561848,-0.1335736217122061,1.6249399292246904,60,0.08800944496526308,0.07851547612184952,1.12091843942562,-0.02471786050553553,-0.12059516332454367,1.5246260199292379,-0.013954695395166361,-0.012414083896556266,-0.0004346204571075152,-0.001168517511973683,0.012978458387662428,-0.10031390929545259
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,sign,0.0,,177,dd_speed_phase_control,DD speed/phase,0.8514018691588785,0.5,53,0,0.6458157605573355,0.0016145394013933386,107,0.11771168229027484,0.11068216467663992,1.063510843270655,-0.04670281786650699,-0.2812531742950004,2.6973706594969484,107,0.11130898338204709,0.0948390744657475,1.1736616369263275,-0.030805688158149998,-0.16684457171560452,2.5626769136309573,-0.006402698908227755,-0.01584309021089242,0.11015079365567249,0.015897129708356994,0.11440860257939589,-0.13469374586599114
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,test,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,sign,0.0,,177,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8151186233118755,0.27990897978747914,63,24,0.6375270095992757,0.001593817523998189,107,0.11771168229027484,0.11068216467663992,1.063510843270655,-0.04670281786650699,-0.2812531742950004,2.6973706594969484,107,0.1029387880386492,0.09199676277458431,1.1189392423609041,-0.033269843928319914,-0.158830536801999,2.3956134408807053,-0.014772894251625646,-0.018685401902055615,0.0554283990902491,0.013432973938187077,0.12242263749300142,-0.30175721861624316
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,sign,0.0,,177,dd_speed_phase_control,DD speed/phase,0.8875,0.5,24,0,0.6597406475570247,0.0016493516188925614,60,0.10196414036042944,0.09092956001840578,1.1213530598827275,-0.023549342993561848,-0.1335736217122061,1.6249399292246904,60,0.09920973652800846,0.07763170878267202,1.277953790837499,-0.020516951264790983,-0.10753921444245884,1.6047331825963747,-0.002754403832420982,-0.013297851235733765,0.15660073095477145,0.0030323917287708654,0.02603440726974726,-0.020206746628315786
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.2,sign,0.0,,177,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8393434598887561,0.32481694214129603,29,12,0.6743890801498919,0.0016859727003747293,60,0.10196414036042944,0.09092956001840578,1.1213530598827275,-0.023549342993561848,-0.1335736217122061,1.6249399292246904,60,0.08800944496526308,0.07851547612184952,1.12091843942562,-0.02471786050553553,-0.12059516332454367,1.5246260199292379,-0.013954695395166361,-0.012414083896556266,-0.0004346204571075152,-0.001168517511973683,0.012978458387662428,-0.10031390929545259
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.2,absolute,0.0,,178,dd_speed_phase_control,DD speed/phase,0.8514018691588785,0.5,53,0,0.6458157605573355,0.0016145394013933386,107,0.11771168229027484,0.11068216467663992,1.063510843270655,-0.04670281786650699,-0.2812531742950004,2.6973706594969484,107,0.11130898338204709,0.0948390744657475,1.1736616369263275,-0.030805688158149998,-0.16684457171560452,2.5626769136309573,-0.006402698908227755,-0.01584309021089242,0.11015079365567249,0.015897129708356994,0.11440860257939589,-0.13469374586599114
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.2,absolute,0.0,,178,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8151186233118755,0.27990897978747914,63,24,0.6375270095992757,0.001593817523998189,107,0.11771168229027484,0.11068216467663992,1.063510843270655,-0.04670281786650699,-0.2812531742950004,2.6973706594969484,107,0.1029387880386492,0.09199676277458431,1.1189392423609041,-0.033269843928319914,-0.158830536801999,2.3956134408807053,-0.014772894251625646,-0.018685401902055615,0.0554283990902491,0.013432973938187077,0.12242263749300142,-0.30175721861624316
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,validation,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.2,absolute,0.0,,178,dd_speed_phase_control,DD speed/phase,0.8875,0.5,24,0,0.6597406475570247,0.0016493516188925614,60,0.10196414036042944,0.09092956001840578,1.1213530598827275,-0.023549342993561848,-0.1335736217122061,1.6249399292246904,60,0.09920973652800846,0.07763170878267202,1.277953790837499,-0.020516951264790983,-0.10753921444245884,1.6047331825963747,-0.002754403832420982,-0.013297851235733765,0.15660073095477145,0.0030323917287708654,0.02603440726974726,-0.020206746628315786
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.2__absolute__thr0__zna__cost25,validation,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.2,absolute,0.0,,178,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8393434598887561,0.32481694214129603,29,12,0.6743890801498919,0.0016859727003747293,60,0.10196414036042944,0.09092956001840578,1.1213530598827275,-0.023549342993561848,-0.1335736217122061,1.6249399292246904,60,0.08800944496526308,0.07851547612184952,1.12091843942562,-0.02471786050553553,-0.12059516332454367,1.5246260199292379,-0.013954695395166361,-0.012414083896556266,-0.0004346204571075152,-0.001168517511973683,0.012978458387662428,-0.10031390929545259
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.2,sign,0.0,,179,dd_speed_phase_control,DD speed/phase,0.8514018691588785,0.5,53,0,0.6458157605573355,0.0016145394013933386,107,0.11771168229027484,0.11068216467663992,1.063510843270655,-0.04670281786650699,-0.2812531742950004,2.6973706594969484,107,0.11130898338204709,0.0948390744657475,1.1736616369263275,-0.030805688158149998,-0.16684457171560452,2.5626769136309573,-0.006402698908227755,-0.01584309021089242,0.11015079365567249,0.015897129708356994,0.11440860257939589,-0.13469374586599114
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.2,sign,0.0,,179,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8151186233118755,0.27990897978747914,63,24,0.6375270095992757,0.001593817523998189,107,0.11771168229027484,0.11068216467663992,1.063510843270655,-0.04670281786650699,-0.2812531742950004,2.6973706594969484,107,0.1029387880386492,0.09199676277458431,1.1189392423609041,-0.033269843928319914,-0.158830536801999,2.3956134408807053,-0.014772894251625646,-0.018685401902055615,0.0554283990902491,0.013432973938187077,0.12242263749300142,-0.30175721861624316
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,validation,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.2,sign,0.0,,179,dd_speed_phase_control,DD speed/phase,0.8875,0.5,24,0,0.6597406475570247,0.0016493516188925614,60,0.10196414036042944,0.09092956001840578,1.1213530598827275,-0.023549342993561848,-0.1335736217122061,1.6249399292246904,60,0.09920973652800846,0.07763170878267202,1.277953790837499,-0.020516951264790983,-0.10753921444245884,1.6047331825963747,-0.002754403832420982,-0.013297851235733765,0.15660073095477145,0.0030323917287708654,0.02603440726974726,-0.020206746628315786
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.2__sign__thr0__zna__cost25,validation,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.2,sign,0.0,,179,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8393434598887561,0.32481694214129603,29,12,0.6743890801498919,0.0016859727003747293,60,0.10196414036042944,0.09092956001840578,1.1213530598827275,-0.023549342993561848,-0.1335736217122061,1.6249399292246904,60,0.08800944496526308,0.07851547612184952,1.12091843942562,-0.02471786050553553,-0.12059516332454367,1.5246260199292379,-0.013954695395166361,-0.012414083896556266,-0.0004346204571075152,-0.001168517511973683,0.012978458387662428,-0.10031390929545259
temporal_tabular_backtest__small_ft_warmstart_er_train__gross_normalized_long_short__q0.2__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,gross_normalized_long_short,0.2,none,,,180,dd_speed_phase_control,DD speed/phase,0.8588785046728972,0.5,58,0,0.39297394525131757,0.000982434863128294,107,0.05724214119718485,0.07282174068581303,0.7860584031375212,-0.03818928412813338,-0.2184071112212268,1.6426901442715456,107,0.051415685807255196,0.05965826290382493,0.8618367901549935,-0.027948451914753036,-0.14124761331444502,1.5637075357284247,-0.005826455389929652,-0.013163477781988099,0.0757783870174723,0.010240832213380346,0.07715949790678178,-0.07898260854312089
temporal_tabular_backtest__small_ft_warmstart_er_train__gross_normalized_long_short__q0.2__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,gross_normalized_long_short,0.2,none,,,180,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8090834406652674,0.22527493129427553,64,26,0.3956008015552165,0.0009890020038880413,107,0.05724214119718485,0.07282174068581303,0.7860584031375212,-0.03818928412813338,-0.2184071112212268,1.6426901442715456,107,0.04395288912466366,0.05754894514353857,0.7637479542854587,-0.030235864068214737,-0.1403451560471607,1.4674772022237397,-0.013289252072521185,-0.01527279554227446,-0.02231044885206246,0.007953420059918646,0.07806195517406611,-0.1752129420478059
temporal_tabular_backtest__small_ft_warmstart_er_train__gross_normalized_long_short__q0.2__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,gross_normalized_long_short,0.2,none,,,180,dd_speed_phase_control,DD speed/phase,0.8608333333333335,0.5,37,0,0.3797979458195842,0.0009494948645489603,60,0.046033337462328294,0.0410817079957311,1.1205312463423316,-0.006724151850373957,-0.03892822604890045,1.2523555056467233,60,0.030407986260093223,0.03404272704165097,0.8932300347997775,-0.00823215858082385,-0.03366643921948975,1.1615718545456353,-0.01562535120223507,-0.007038980954080128,-0.22730121154255412,-0.0015080067304498934,0.005261786829410697,-0.09078365110108799
temporal_tabular_backtest__small_ft_warmstart_er_train__gross_normalized_long_short__q0.2__none__thrna__zna__cost25,validation,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,gross_normalized_long_short,0.2,none,,,180,dd_speed_phase_vol_target,DD speed/phase + vol target,0.7909320743523466,0.3263158881207575,43,19,0.348946208591767,0.000872365521479418,60,0.046033337462328294,0.0410817079957311,1.1205312463423316,-0.006724151850373957,-0.03892822604890045,1.2523555056467233,60,0.028394374295138247,0.03145670781668039,0.9026492683408435,-0.009098624261392576,-0.03433709598473478,1.1502664719103917,-0.017638963167190047,-0.009625000179050706,-0.21788197800148812,-0.0023744724110186183,0.004591130064165672,-0.1020890337363316
temporal_tabular_backtest__small_mlp_branch_classifier__long_short_130_30__qna__zscore__thrna__z0.25__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_classifier,long_short_130_30,,zscore,,0.25,181,dd_speed_phase_control,DD speed/phase,0.8981308411214953,0.5,43,0,0.6776271307097257,0.0016940678267743142,107,0.11704681947055984,0.1361619407203854,0.8596148002246875,-0.03243786675083346,-0.2859209921649557,2.683097404239646,107,0.08237548517693094,0.11342061560522766,0.7262831782155675,-0.03912903220298568,-0.2508486038069887,2.0255207518815515,-0.0346713342936289,-0.022741325115157737,-0.13333162200911997,-0.006691165452152217,0.035072388357967,-0.6575766523580944
temporal_tabular_backtest__small_mlp_branch_classifier__long_short_130_30__qna__zscore__thrna__z0.25__cost25,test,TTT,temporal_tabular_backtest__small_mlp_branch_classifier,long_short_130_30,,zscore,,0.25,181,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8258406881755309,0.22264461617756523,55,27,0.6422487430842665,0.0016056218577106662,107,0.11704681947055984,0.1361619407203854,0.8596148002246875,-0.03243786675083346,-0.2859209921649557,2.683097404239646,107,0.08554383308294033,0.09391021739396571,0.91091081946997,-0.037178255929229666,-0.17240210759909236,2.079005635947452,-0.0315029863876195,-0.04225172332641969,0.05129601924528249,-0.004740389178396205,0.11351888456586334,-0.6040917682921938
temporal_tabular_backtest__small_mlp_branch_classifier__long_short_130_30__qna__zscore__thrna__z0.25__cost25,validation,TTT,temporal_tabular_backtest__small_mlp_branch_classifier,long_short_130_30,,zscore,,0.25,181,dd_speed_phase_control,DD speed/phase,0.9075000000000001,0.5,21,0,0.6491819755081523,0.0016229549387703805,60,0.12804661935604966,0.11430827678369779,1.1201867700127135,-0.016286821505674627,-0.17150031052851666,1.8265654628194272,60,0.11024185524151497,0.09142445135746072,1.205824630114323,-0.015647972629317383,-0.10564627411499683,1.6868947216840617,-0.017804764114534688,-0.02288382542623707,0.08563786010160945,0.0006388488763572446,0.06585403641351983,-0.13967074113536548
temporal_tabular_backtest__small_mlp_branch_classifier__long_short_130_30__qna__zscore__thrna__z0.25__cost25,validation,TTT,temporal_tabular_backtest__small_mlp_branch_classifier,long_short_130_30,,zscore,,0.25,181,dd_speed_phase_vol_target,DD speed/phase + vol target,0.844363710400664,0.3169719096777309,32,18,0.6477216745667759,0.0016193041864169396,60,0.12804661935604966,0.11430827678369779,1.1201867700127135,-0.016286821505674627,-0.17150031052851666,1.8265654628194272,60,0.08849920721869853,0.08674920622678306,1.0201731066834265,-0.01785973815712388,-0.10564627411499683,1.528060626274008,-0.039547412137351134,-0.027559070556914728,-0.10001366332928696,-0.0015729166514492528,0.06585403641351983,-0.29850483654541926
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.01,,182,dd_speed_phase_control,DD speed/phase,0.8785046728971961,0.5,42,0,0.8284381534087576,0.002071095383521894,107,0.16144492110949926,0.13553662427841442,1.1911534758152524,-0.038400404284532196,-0.25208362966556996,3.798140457323184,107,0.13764457416222453,0.12366649894823638,1.113030411088447,-0.039897317698475876,-0.22757719807764631,3.157854981823506,-0.02380034694727473,-0.011870125330178047,-0.07812306472680541,-0.0014969134139436804,0.02450643158792365,-0.6402854754996778
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,test,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.01,,182,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8448988161123432,0.28079189124395476,47,16,0.8150749895233804,0.0020376874738084515,107,0.16144492110949926,0.13553662427841442,1.1911534758152524,-0.038400404284532196,-0.25208362966556996,3.798140457323184,107,0.1436017528513005,0.11629403979896065,1.2348161014919348,-0.03490640066670106,-0.1715002242159046,3.3083928744891726,-0.01784316825819876,-0.019242584479453775,0.04366262567668233,0.003494003617831136,0.08058340544966536,-0.4897475828340112
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.01,,182,dd_speed_phase_control,DD speed/phase,0.9333333333333332,0.5,18,0,0.8126778553798498,0.002031694638449625,60,0.12780526185957664,0.11415798645565849,1.119547268024205,-0.02087369696929901,-0.11979305758208025,1.8246122338980295,60,0.11135118643546216,0.1063637843835079,1.046890039507917,-0.021458573114418438,-0.11321778530681836,1.6953391351477067,-0.016454075424114478,-0.007794202072150591,-0.07265722851628786,-0.0005848761451194284,0.00657527227526189,-0.12927309875032278
temporal_tabular_backtest__default_seed362559_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,temporal_tabular_backtest__default_seed362559_er_train,gross_normalized_long_short,0.1,absolute,0.01,,182,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8891203095222241,0.27143310078545607,25,13,0.8051091832076155,0.002012772958019039,60,0.12780526185957664,0.11415798645565849,1.119547268024205,-0.02087369696929901,-0.11979305758208025,1.8246122338980295,60,0.1021996793074571,0.10167318645507942,1.0051782861414529,-0.022012927123776956,-0.1077607136709976,1.6266772829038525,-0.025605582552119532,-0.012484800000579069,-0.11436898188275202,-0.0011392301544779458,0.012032343911082655,-0.19793495099417702
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.1,absolute,0.01,,183,dd_speed_phase_control,DD speed/phase,0.8785046728971961,0.5,42,0,0.8284381534087576,0.002071095383521894,107,0.16144492110949926,0.13553662427841442,1.1911534758152524,-0.038400404284532196,-0.25208362966556996,3.798140457323184,107,0.13764457416222453,0.12366649894823638,1.113030411088447,-0.039897317698475876,-0.22757719807764631,3.157854981823506,-0.02380034694727473,-0.011870125330178047,-0.07812306472680541,-0.0014969134139436804,0.02450643158792365,-0.6402854754996778
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,test,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.1,absolute,0.01,,183,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8448988161123432,0.28079189124395476,47,16,0.8150749895233804,0.0020376874738084515,107,0.16144492110949926,0.13553662427841442,1.1911534758152524,-0.038400404284532196,-0.25208362966556996,3.798140457323184,107,0.1436017528513005,0.11629403979896065,1.2348161014919348,-0.03490640066670106,-0.1715002242159046,3.3083928744891726,-0.01784316825819876,-0.019242584479453775,0.04366262567668233,0.003494003617831136,0.08058340544966536,-0.4897475828340112
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.1,absolute,0.01,,183,dd_speed_phase_control,DD speed/phase,0.9333333333333332,0.5,18,0,0.8126778553798498,0.002031694638449625,60,0.12780526185957664,0.11415798645565849,1.119547268024205,-0.02087369696929901,-0.11979305758208025,1.8246122338980295,60,0.11135118643546216,0.1063637843835079,1.046890039507917,-0.021458573114418438,-0.11321778530681836,1.6953391351477067,-0.016454075424114478,-0.007794202072150591,-0.07265722851628786,-0.0005848761451194284,0.00657527227526189,-0.12927309875032278
dl_xgb__dl_xgb_predictions_prob_temporal_er_train__gross_normalized_long_short__q0.1__absolute__thr0.01__zna__cost25,validation,TTT,dl_xgb__dl_xgb_predictions_prob_temporal_er_train,gross_normalized_long_short,0.1,absolute,0.01,,183,dd_speed_phase_vol_target,DD speed/phase + vol target,0.8891203095222241,0.27143310078545607,25,13,0.8051091832076155,0.002012772958019039,60,0.12780526185957664,0.11415798645565849,1.119547268024205,-0.02087369696929901,-0.11979305758208025,1.8246122338980295,60,0.1021996793074571,0.10167318645507942,1.0051782861414529,-0.022012927123776956,-0.1077607136709976,1.6266772829038525,-0.025605582552119532,-0.012484800000579069,-0.11436898188275202,-0.0011392301544779458,0.012032343911082655,-0.19793495099417702
temporal_tabular_backtest__small_ft_warmstart_er_train__gross_normalized_long_short__q0.1__none__thrna__zna__cost25,test,TTT,temporal_tabular_backtest__small_ft_warmstart_er_train,gross_normalized_long_short,0.1,none,,,184,dd_speed_phase_control,DD speed/phase,0.8257009345794392,0.5,55,0,0.5001661590354177,0.001250415397588544,107,0.07182385961846283,0.1289640146960654,0.5569294642984942,-0.08404095947413551,-0.3978824181302184,1.8560962779113088,107,0.0659060920439718,0.10555509833903637,0.6243762080755735,-0.06355874302603556,-0.2603095224493316,1.766690961970372,-0.0059177675744910285,-0.02340891635702902,0.06744674377707927,0.020482216448099944,0.13757289568088682,-0.08940531594093692
