model,split,MthCalDt,spread_t,num_top,num_bottom
ft_lr2e5_seed362559_er_train,validation,2013-12-31,-0.0978023,1344,1343
ft_lr2e5_seed362559_er_train,validation,2014-01-31,0.0040179156,1350,1349
ft_lr2e5_seed362559_er_train,validation,2014-02-28,0.022582147,1354,1353
ft_lr2e5_seed362559_er_train,validation,2014-03-31,0.0445882,1359,1358
ft_lr2e5_seed362559_er_train,validation,2014-04-30,0.037386112,1363,1363
ft_lr2e5_seed362559_er_train,validation,2014-05-30,-0.015178286,1370,1369
ft_lr2e5_seed362559_er_train,validation,2014-06-30,0.0070559494,1378,1377
ft_lr2e5_seed362559_er_train,validation,2014-07-31,0.020422252,1385,1384
ft_lr2e5_seed362559_er_train,validation,2014-08-29,-0.015112095,1390,1389
ft_lr2e5_seed362559_er_train,validation,2014-09-30,0.03404318,1391,1390
ft_lr2e5_seed362559_er_train,validation,2014-10-31,0.01534328,1396,1395
ft_lr2e5_seed362559_er_train,validation,2014-11-28,0.017462164,1401,1400
ft_lr2e5_seed362559_er_train,validation,2014-12-31,-0.007808896,1399,1398
ft_lr2e5_seed362559_er_train,validation,2015-01-30,-0.025568448,1397,1396
ft_lr2e5_seed362559_er_train,validation,2015-02-27,0.04267478,1399,1399
ft_lr2e5_seed362559_er_train,validation,2015-03-31,-0.032750577,1400,1400
ft_lr2e5_seed362559_er_train,validation,2015-04-30,0.010661129,1406,1405
ft_lr2e5_seed362559_er_train,validation,2015-05-29,0.023521928,1410,1409
ft_lr2e5_seed362559_er_train,validation,2015-06-30,0.06917228,1417,1417
ft_lr2e5_seed362559_er_train,validation,2015-07-31,-0.010659784,1428,1428
ft_lr2e5_seed362559_er_train,validation,2015-08-31,0.072240725,1430,1429
ft_lr2e5_seed362559_er_train,validation,2015-09-30,0.02115886,1430,1429
ft_lr2e5_seed362559_er_train,validation,2015-10-30,-0.008984769,1431,1430
ft_lr2e5_seed362559_er_train,validation,2015-11-30,-0.00689679,1436,1435
ft_lr5e5_seed362559_classifier,test,2015-12-31,0.11069251,1435,1435
ft_lr5e5_seed362559_classifier,test,2016-01-29,0.007962531,1430,1429
ft_lr5e5_seed362559_classifier,test,2016-02-29,-0.073870495,1427,1426
ft_lr5e5_seed362559_classifier,test,2016-03-31,-0.10369244,1423,1423
ft_lr5e5_seed362559_classifier,test,2016-04-29,0.041478675,1422,1421
ft_lr5e5_seed362559_classifier,test,2016-05-31,0.007570908,1423,1423
ft_lr5e5_seed362559_classifier,test,2016-06-30,-0.05339986,1424,1423
ft_lr5e5_seed362559_classifier,test,2016-07-29,-0.029718745,1424,1423
ft_lr5e5_seed362559_classifier,test,2016-08-31,-0.03815149,1417,1416
ft_lr5e5_seed362559_classifier,test,2016-09-30,0.07278022,1418,1418
ft_lr5e5_seed362559_classifier,test,2016-10-31,-0.00934092,1422,1421
ft_lr5e5_seed362559_classifier,test,2016-11-30,0.036846332,1420,1419
ft_lr5e5_seed362559_classifier,test,2016-12-30,-0.02531742,1422,1421
ft_lr5e5_seed362559_classifier,test,2017-01-31,0.007981241,1426,1425
ft_lr5e5_seed362559_classifier,test,2017-02-28,0.004423431,1422,1421
ft_lr5e5_seed362559_classifier,test,2017-03-31,0.04554483,1422,1422
ft_lr5e5_seed362559_classifier,test,2017-04-28,0.04625647,1426,1425
ft_lr5e5_seed362559_classifier,test,2017-05-31,-0.029064413,1429,1428
ft_lr5e5_seed362559_classifier,test,2017-06-30,0.03695719,1430,1429
ft_lr5e5_seed362559_classifier,test,2017-07-31,0.024892362,1432,1431
ft_lr5e5_seed362559_classifier,test,2017-08-31,-0.053292774,1427,1426
ft_lr5e5_seed362559_classifier,test,2017-09-29,0.047340903,1424,1423
ft_lr5e5_seed362559_classifier,test,2017-10-31,-0.0170721,1431,1430
ft_lr5e5_seed362559_classifier,test,2017-11-30,-0.018345773,1442,1441
ft_lr5e5_seed362559_classifier,test,2017-12-29,0.0027508996,1441,1441
ft_lr5e5_seed362559_classifier,test,2018-01-31,0.00478971,1449,1448
ft_lr5e5_seed362559_classifier,test,2018-02-28,0.003453297,1453,1452
ft_lr5e5_seed362559_classifier,test,2018-03-29,-0.009527592,1443,1442
ft_lr5e5_seed362559_classifier,test,2018-04-30,-0.044824053,1452,1451
ft_lr5e5_seed362559_classifier,test,2018-05-31,-0.002031695,1454,1454
ft_lr5e5_seed362559_classifier,test,2018-06-29,0.048230093,1465,1464
ft_lr5e5_seed362559_classifier,test,2018-07-31,-0.0068576224,1471,1471
ft_lr5e5_seed362559_classifier,test,2018-08-31,0.010747406,1469,1468
ft_lr5e5_seed362559_classifier,test,2018-09-28,0.0498387,1475,1474
ft_lr5e5_seed362559_classifier,test,2018-10-31,0.038819067,1483,1482
ft_lr5e5_seed362559_classifier,test,2018-11-30,0.0926642,1483,1482
ft_lr5e5_seed362559_classifier,test,2018-12-31,-0.14008681,1482,1481
ft_lr5e5_seed362559_classifier,test,2019-01-31,-0.033082478,1482,1481
ft_lr5e5_seed362559_classifier,test,2019-02-28,0.0127740875,1478,1478
ft_lr5e5_seed362559_classifier,test,2019-03-29,0.022544945,1478,1478
ft_lr5e5_seed362559_classifier,test,2019-04-30,0.08749956,1480,1479
ft_lr5e5_seed362559_classifier,test,2019-05-31,0.02599548,1492,1491
ft_lr5e5_seed362559_classifier,test,2019-06-28,0.05118244,1495,1494
ft_lr5e5_seed362559_classifier,test,2019-07-31,0.04804662,1499,1498
ft_lr5e5_seed362559_classifier,test,2019-08-30,0.016079934,1498,1497
ft_lr5e5_seed362559_classifier,test,2019-09-30,0.03159015,1500,1500
ft_lr5e5_seed362559_classifier,test,2019-10-31,-0.010463152,1501,1500
ft_lr5e5_seed362559_classifier,test,2019-11-29,-0.0663161,1501,1500
ft_lr5e5_seed362559_classifier,test,2019-12-31,-0.026251204,1500,1500
ft_lr5e5_seed362559_classifier,test,2020-01-31,-0.027716707,1502,1501
ft_lr5e5_seed362559_classifier,test,2020-02-28,0.08659363,1502,1501
ft_lr5e5_seed362559_classifier,test,2020-03-31,-0.13117501,1495,1495
ft_lr5e5_seed362559_classifier,test,2020-04-30,-0.07344809,1496,1496
ft_lr5e5_seed362559_classifier,test,2020-05-29,-0.11070122,1495,1494
ft_lr5e5_seed362559_classifier,test,2020-06-30,0.0077367574,1504,1503
ft_lr5e5_seed362559_classifier,test,2020-07-31,-0.01034571,1510,1509
ft_lr5e5_seed362559_classifier,test,2020-08-31,0.027041137,1515,1514
ft_lr5e5_seed362559_classifier,test,2020-09-30,0.0024769055,1526,1525
ft_lr5e5_seed362559_classifier,test,2020-10-30,-0.1493872,1541,1540
ft_lr5e5_seed362559_classifier,test,2020-11-30,-0.055115294,1555,1554
ft_lr5e5_seed362559_classifier,test,2020-12-31,-0.19901,1575,1575
ft_lr5e5_seed362559_classifier,test,2021-01-29,-0.080448315,1593,1592
ft_lr5e5_seed362559_classifier,test,2021-02-26,0.035602883,1611,1611
ft_lr5e5_seed362559_classifier,test,2021-03-31,0.06067315,1643,1642
ft_lr5e5_seed362559_classifier,test,2021-04-30,0.026752552,1672,1672
ft_lr5e5_seed362559_classifier,test,2021-05-28,-0.065178886,1696,1695
ft_lr5e5_seed362559_classifier,test,2021-06-30,0.101936504,1718,1717
ft_lr5e5_seed362559_classifier,test,2021-07-30,-0.0054271575,1745,1744
ft_lr5e5_seed362559_classifier,test,2021-08-31,0.02378578,1756,1755
ft_lr5e5_seed362559_classifier,test,2021-09-30,0.06322953,1775,1774
ft_lr5e5_seed362559_classifier,test,2021-10-29,0.08777955,1794,1793
ft_lr5e5_seed362559_classifier,test,2021-11-30,0.12692577,1814,1813
ft_lr5e5_seed362559_classifier,test,2021-12-31,0.08593948,1838,1837
ft_lr5e5_seed362559_classifier,test,2022-01-31,0.02242643,1855,1854
ft_lr5e5_seed362559_classifier,test,2022-02-28,0.00034656003,1870,1869
ft_lr5e5_seed362559_classifier,test,2022-03-31,0.16172467,1877,1876
ft_lr5e5_seed362559_classifier,test,2022-04-29,0.092713185,1885,1884
ft_lr5e5_seed362559_classifier,test,2022-05-31,-0.020219877,1887,1886
ft_lr5e5_seed362559_classifier,test,2022-06-30,-0.021982536,1892,1891
ft_lr5e5_seed362559_classifier,test,2022-07-29,-0.033934705,1892,1891
ft_lr5e5_seed362559_classifier,test,2022-08-31,0.12076052,1894,1893
ft_lr5e5_seed362559_classifier,test,2022-09-30,0.0548981,1899,1899
ft_lr5e5_seed362559_classifier,test,2022-10-31,0.08089796,1897,1896
ft_lr5e5_seed362559_classifier,test,2022-11-30,0.065100886,1893,1893
ft_lr5e5_seed362559_classifier,test,2022-12-30,-0.24039647,1881,1880
ft_lr5e5_seed362559_classifier,test,2023-01-31,0.05193379,1876,1875
ft_lr5e5_seed362559_classifier,test,2023-02-28,0.10514139,1871,1870
ft_lr5e5_seed362559_classifier,test,2023-03-31,0.02769386,1865,1864
ft_lr5e5_seed362559_classifier,test,2023-04-28,-0.045193378,1860,1859
ft_lr5e5_seed362559_classifier,test,2023-05-31,0.034386553,1861,1860
ft_lr5e5_seed362559_classifier,test,2023-06-30,-0.023355896,1859,1858
ft_lr5e5_seed362559_classifier,test,2023-07-31,0.09184654,1853,1853
ft_lr5e5_seed362559_classifier,test,2023-08-31,0.063308924,1856,1855
ft_lr5e5_seed362559_classifier,test,2023-09-29,0.09178265,1864,1863
ft_lr5e5_seed362559_classifier,test,2023-10-31,0.010215238,1867,1866
ft_lr5e5_seed362559_classifier,test,2023-11-30,-0.07603444,1866,1865
ft_lr5e5_seed362559_classifier,test,2023-12-29,0.04483224,1862,1861
ft_lr5e5_seed362559_classifier,test,2024-01-31,-0.020934936,1874,1873
ft_lr5e5_seed362559_classifier,test,2024-02-29,0.017058372,1866,1865
ft_lr5e5_seed362559_classifier,test,2024-03-28,0.06450475,1867,1866
ft_lr5e5_seed362559_classifier,test,2024-04-30,-0.006412808,1869,1868
ft_lr5e5_seed362559_classifier,test,2024-05-31,0.05713718,1875,1874
ft_lr5e5_seed362559_classifier,test,2024-06-28,-0.013779141,1881,1880
ft_lr5e5_seed362559_classifier,test,2024-07-31,0.08256845,1888,1887
ft_lr5e5_seed362559_classifier,test,2024-08-30,0.02078496,1888,1887
ft_lr5e5_seed362559_classifier,test,2024-09-30,-0.021432469,1909,1908
ft_lr5e5_seed362559_classifier,test,2024-10-31,-0.054306526,1917,1916
ft_lr5e5_seed362559_classifier,validation,2010-12-31,-0.026498266,1302,1301
ft_lr5e5_seed362559_classifier,validation,2011-01-31,0.003836371,1307,1306
ft_lr5e5_seed362559_classifier,validation,2011-02-28,0.030592062,1307,1306
ft_lr5e5_seed362559_classifier,validation,2011-03-31,0.028563097,1309,1308
ft_lr5e5_seed362559_classifier,validation,2011-04-29,0.021886969,1313,1312
ft_lr5e5_seed362559_classifier,validation,2011-05-31,0.043929588,1319,1318
ft_lr5e5_seed362559_classifier,validation,2011-06-30,-0.01538466,1323,1322
ft_lr5e5_seed362559_classifier,validation,2011-07-29,0.059457324,1325,1324
ft_lr5e5_seed362559_classifier,validation,2011-08-31,0.04124844,1325,1324
ft_lr5e5_seed362559_classifier,validation,2011-09-30,0.008812599,1326,1325
ft_lr5e5_seed362559_classifier,validation,2011-10-31,0.065181516,1323,1322
ft_lr5e5_seed362559_classifier,validation,2011-11-30,0.039367832,1322,1322
ft_lr5e5_seed362559_classifier,validation,2011-12-30,-0.113861084,1321,1320
ft_lr5e5_seed362559_classifier,validation,2012-01-31,-0.033226173,1325,1325
ft_lr5e5_seed362559_classifier,validation,2012-02-29,-0.015447541,1331,1330
ft_lr5e5_seed362559_classifier,validation,2012-03-30,0.025115361,1333,1332
ft_lr5e5_seed362559_classifier,validation,2012-04-30,0.009527534,1337,1336
ft_lr5e5_seed362559_classifier,validation,2012-05-31,0.009121759,1338,1337
ft_lr5e5_seed362559_classifier,validation,2012-06-29,0.03662627,1334,1333
ft_lr5e5_seed362559_classifier,validation,2012-07-31,0.0019849725,1334,1333
ft_lr5e5_seed362559_classifier,validation,2012-08-31,-0.02495724,1328,1327
ft_lr5e5_seed362559_classifier,validation,2012-09-28,0.039924264,1322,1322
ft_lr5e5_seed362559_classifier,validation,2012-10-31,0.030339753,1319,1318
ft_lr5e5_seed362559_classifier,validation,2012-11-30,-0.016371028,1318,1317
ft_lr5e5_seed362559_classifier,validation,2012-12-31,-0.02530209,1317,1316
ft_lr5e5_seed362559_classifier,validation,2013-01-31,0.016200969,1315,1314
ft_lr5e5_seed362559_classifier,validation,2013-02-28,-0.0014954172,1315,1314
ft_lr5e5_seed362559_classifier,validation,2013-03-28,0.021480646,1311,1310
ft_lr5e5_seed362559_classifier,validation,2013-04-30,-0.04461856,1313,1312
ft_lr5e5_seed362559_classifier,validation,2013-05-31,0.008694638,1317,1316
ft_lr5e5_seed362559_classifier,validation,2013-06-28,-0.038410354,1321,1320
ft_lr5e5_seed362559_classifier,validation,2013-07-31,-0.028229816,1326,1325
ft_lr5e5_seed362559_classifier,validation,2013-08-30,-0.016951773,1329,1329
ft_lr5e5_seed362559_classifier,validation,2013-09-30,0.039307866,1332,1331
ft_lr5e5_seed362559_classifier,validation,2013-10-31,-0.009562682,1338,1337
ft_lr5e5_seed362559_classifier,validation,2013-11-29,-0.018098785,1343,1342
ft_lr5e5_seed362559_classifier,validation,2013-12-31,-0.10098416,1344,1343
ft_lr5e5_seed362559_classifier,validation,2014-01-31,-0.0072887093,1350,1349
ft_lr5e5_seed362559_classifier,validation,2014-02-28,0.02450831,1354,1353
ft_lr5e5_seed362559_classifier,validation,2014-03-31,0.06638887,1359,1358
ft_lr5e5_seed362559_classifier,validation,2014-04-30,0.042281225,1363,1363
ft_lr5e5_seed362559_classifier,validation,2014-05-30,-0.035689548,1370,1369
ft_lr5e5_seed362559_classifier,validation,2014-06-30,0.02612722,1378,1377
ft_lr5e5_seed362559_classifier,validation,2014-07-31,0.0044502355,1385,1384
ft_lr5e5_seed362559_classifier,validation,2014-08-29,0.015524741,1390,1389
ft_lr5e5_seed362559_classifier,validation,2014-09-30,0.045935012,1391,1390
ft_lr5e5_seed362559_classifier,validation,2014-10-31,0.030515809,1396,1395
ft_lr5e5_seed362559_classifier,validation,2014-11-28,0.010153612,1401,1400
ft_lr5e5_seed362559_classifier,validation,2014-12-31,0.01943434,1399,1398
ft_lr5e5_seed362559_classifier,validation,2015-01-30,-0.051102426,1397,1396
ft_lr5e5_seed362559_classifier,validation,2015-02-27,0.040459,1399,1399
ft_lr5e5_seed362559_classifier,validation,2015-03-31,-0.054792035,1400,1400
ft_lr5e5_seed362559_classifier,validation,2015-04-30,0.014156578,1406,1405
ft_lr5e5_seed362559_classifier,validation,2015-05-29,0.016130444,1410,1409
ft_lr5e5_seed362559_classifier,validation,2015-06-30,0.09443264,1417,1417
ft_lr5e5_seed362559_classifier,validation,2015-07-31,0.0037641637,1428,1428
ft_lr5e5_seed362559_classifier,validation,2015-08-31,0.07772678,1430,1429
ft_lr5e5_seed362559_classifier,validation,2015-09-30,0.010060996,1430,1429
ft_lr5e5_seed362559_classifier,validation,2015-10-30,-0.017527234,1431,1430
ft_lr5e5_seed362559_classifier,validation,2015-11-30,0.05292914,1436,1435
ft_lr5e5_seed362559_er_train,test,2015-12-31,0.07570814,1435,1435
ft_lr5e5_seed362559_er_train,test,2016-01-29,0.016152442,1430,1429
ft_lr5e5_seed362559_er_train,test,2016-02-29,-0.05406031,1427,1426
ft_lr5e5_seed362559_er_train,test,2016-03-31,-0.07491715,1423,1423
ft_lr5e5_seed362559_er_train,test,2016-04-29,0.023272425,1422,1421
ft_lr5e5_seed362559_er_train,test,2016-05-31,-0.00074678095,1423,1423
ft_lr5e5_seed362559_er_train,test,2016-06-30,-0.019596264,1424,1423
ft_lr5e5_seed362559_er_train,test,2016-07-29,-0.02046706,1424,1423
ft_lr5e5_seed362559_er_train,test,2016-08-31,-0.019189581,1417,1416
ft_lr5e5_seed362559_er_train,test,2016-09-30,0.04824853,1418,1418
ft_lr5e5_seed362559_er_train,test,2016-10-31,0.03268954,1422,1421
ft_lr5e5_seed362559_er_train,test,2016-11-30,0.03486612,1420,1419
ft_lr5e5_seed362559_er_train,test,2016-12-30,-0.015015347,1422,1421
ft_lr5e5_seed362559_er_train,test,2017-01-31,-0.004900004,1426,1425
ft_lr5e5_seed362559_er_train,test,2017-02-28,0.0060331104,1422,1421
ft_lr5e5_seed362559_er_train,test,2017-03-31,0.04194926,1422,1422
ft_lr5e5_seed362559_er_train,test,2017-04-28,0.035204373,1426,1425
ft_lr5e5_seed362559_er_train,test,2017-05-31,-0.018945003,1429,1428
ft_lr5e5_seed362559_er_train,test,2017-06-30,0.031493448,1430,1429
ft_lr5e5_seed362559_er_train,test,2017-07-31,0.018162867,1432,1431
ft_lr5e5_seed362559_er_train,test,2017-08-31,-0.03686966,1427,1426
ft_lr5e5_seed362559_er_train,test,2017-09-29,0.039474122,1424,1423
ft_lr5e5_seed362559_er_train,test,2017-10-31,-0.014470838,1431,1430
ft_lr5e5_seed362559_er_train,test,2017-11-30,-0.016117264,1442,1441
ft_lr5e5_seed362559_er_train,test,2017-12-29,-0.00010397658,1441,1441
ft_lr5e5_seed362559_er_train,test,2018-01-31,0.0027312823,1449,1448
ft_lr5e5_seed362559_er_train,test,2018-02-28,0.012513674,1453,1452
ft_lr5e5_seed362559_er_train,test,2018-03-29,0.011389801,1443,1442
ft_lr5e5_seed362559_er_train,test,2018-04-30,0.0011654645,1452,1451
ft_lr5e5_seed362559_er_train,test,2018-05-31,0.0029750639,1454,1454
ft_lr5e5_seed362559_er_train,test,2018-06-29,0.038799755,1465,1464
ft_lr5e5_seed362559_er_train,test,2018-07-31,0.008390393,1471,1471
ft_lr5e5_seed362559_er_train,test,2018-08-31,0.001746269,1469,1468
ft_lr5e5_seed362559_er_train,test,2018-09-28,0.018329345,1475,1474
ft_lr5e5_seed362559_er_train,test,2018-10-31,0.018635701,1483,1482
ft_lr5e5_seed362559_er_train,test,2018-11-30,0.054205015,1483,1482
ft_lr5e5_seed362559_er_train,test,2018-12-31,-0.09121453,1482,1481
ft_lr5e5_seed362559_er_train,test,2019-01-31,-0.021733642,1482,1481
ft_lr5e5_seed362559_er_train,test,2019-02-28,-0.009827423,1478,1478
ft_lr5e5_seed362559_er_train,test,2019-03-29,0.026637113,1478,1478
ft_lr5e5_seed362559_er_train,test,2019-04-30,0.028557144,1480,1479
ft_lr5e5_seed362559_er_train,test,2019-05-31,0.056755435,1492,1491
ft_lr5e5_seed362559_er_train,test,2019-06-28,0.04882824,1495,1494
ft_lr5e5_seed362559_er_train,test,2019-07-31,0.0066968836,1499,1498
ft_lr5e5_seed362559_er_train,test,2019-08-30,0.023381207,1498,1497
ft_lr5e5_seed362559_er_train,test,2019-09-30,0.038015045,1500,1500
ft_lr5e5_seed362559_er_train,test,2019-10-31,0.0020950362,1501,1500
ft_lr5e5_seed362559_er_train,test,2019-11-29,-0.051471967,1501,1500
ft_lr5e5_seed362559_er_train,test,2019-12-31,-0.057221904,1500,1500
ft_lr5e5_seed362559_er_train,test,2020-01-31,-0.036928106,1502,1501
ft_lr5e5_seed362559_er_train,test,2020-02-28,0.009198964,1502,1501
ft_lr5e5_seed362559_er_train,test,2020-03-31,-0.0010640472,1495,1495
ft_lr5e5_seed362559_er_train,test,2020-04-30,-0.03595452,1496,1496
ft_lr5e5_seed362559_er_train,test,2020-05-29,-0.0942142,1495,1494
ft_lr5e5_seed362559_er_train,test,2020-06-30,0.016803049,1504,1503
ft_lr5e5_seed362559_er_train,test,2020-07-31,0.010556709,1510,1509
ft_lr5e5_seed362559_er_train,test,2020-08-31,0.022210063,1515,1514
ft_lr5e5_seed362559_er_train,test,2020-09-30,0.010732259,1526,1525
ft_lr5e5_seed362559_er_train,test,2020-10-30,-0.0176325,1541,1540
ft_lr5e5_seed362559_er_train,test,2020-11-30,-0.0133183,1555,1554
ft_lr5e5_seed362559_er_train,test,2020-12-31,-0.086442746,1575,1575
ft_lr5e5_seed362559_er_train,test,2021-01-29,0.014291555,1593,1592
ft_lr5e5_seed362559_er_train,test,2021-02-26,0.031500734,1611,1611
ft_lr5e5_seed362559_er_train,test,2021-03-31,0.05309447,1643,1642
ft_lr5e5_seed362559_er_train,test,2021-04-30,0.039750308,1672,1672
ft_lr5e5_seed362559_er_train,test,2021-05-28,-0.03342811,1696,1695
ft_lr5e5_seed362559_er_train,test,2021-06-30,0.053226106,1718,1717
ft_lr5e5_seed362559_er_train,test,2021-07-30,-0.0062615573,1745,1744
ft_lr5e5_seed362559_er_train,test,2021-08-31,0.03581879,1756,1755
ft_lr5e5_seed362559_er_train,test,2021-09-30,0.058121383,1775,1774
ft_lr5e5_seed362559_er_train,test,2021-10-29,0.0671794,1794,1793
ft_lr5e5_seed362559_er_train,test,2021-11-30,0.10846338,1814,1813
ft_lr5e5_seed362559_er_train,test,2021-12-31,0.068949215,1838,1837
ft_lr5e5_seed362559_er_train,test,2022-01-31,0.039473858,1855,1854
ft_lr5e5_seed362559_er_train,test,2022-02-28,-0.00058952346,1870,1869
ft_lr5e5_seed362559_er_train,test,2022-03-31,0.11558103,1877,1876
ft_lr5e5_seed362559_er_train,test,2022-04-29,0.08080799,1885,1884
ft_lr5e5_seed362559_er_train,test,2022-05-31,-0.046354793,1887,1886
ft_lr5e5_seed362559_er_train,test,2022-06-30,0.011078477,1892,1891
ft_lr5e5_seed362559_er_train,test,2022-07-29,-0.032073013,1892,1891
ft_lr5e5_seed362559_er_train,test,2022-08-31,0.09540829,1894,1893
ft_lr5e5_seed362559_er_train,test,2022-09-30,0.07651972,1899,1899
ft_lr5e5_seed362559_er_train,test,2022-10-31,0.07242261,1897,1896
ft_lr5e5_seed362559_er_train,test,2022-11-30,0.049207337,1893,1893
ft_lr5e5_seed362559_er_train,test,2022-12-30,-0.19794026,1881,1880
ft_lr5e5_seed362559_er_train,test,2023-01-31,0.039525125,1876,1875
ft_lr5e5_seed362559_er_train,test,2023-02-28,0.08270001,1871,1870
ft_lr5e5_seed362559_er_train,test,2023-03-31,0.017110988,1865,1864
ft_lr5e5_seed362559_er_train,test,2023-04-28,-0.032462303,1860,1859
ft_lr5e5_seed362559_er_train,test,2023-05-31,0.05474119,1861,1860
ft_lr5e5_seed362559_er_train,test,2023-06-30,-0.006658733,1859,1858
ft_lr5e5_seed362559_er_train,test,2023-07-31,0.05381051,1853,1853
ft_lr5e5_seed362559_er_train,test,2023-08-31,0.03255892,1856,1855
ft_lr5e5_seed362559_er_train,test,2023-09-29,0.05865698,1864,1863
ft_lr5e5_seed362559_er_train,test,2023-10-31,0.029866971,1867,1866
ft_lr5e5_seed362559_er_train,test,2023-11-30,-0.007870145,1866,1865
ft_lr5e5_seed362559_er_train,test,2023-12-29,0.010514975,1862,1861
ft_lr5e5_seed362559_er_train,test,2024-01-31,0.0023184977,1874,1873
ft_lr5e5_seed362559_er_train,test,2024-02-29,0.030037314,1866,1865
ft_lr5e5_seed362559_er_train,test,2024-03-28,0.022776984,1867,1866
ft_lr5e5_seed362559_er_train,test,2024-04-30,-0.0023572594,1869,1868
ft_lr5e5_seed362559_er_train,test,2024-05-31,0.018426688,1875,1874
ft_lr5e5_seed362559_er_train,test,2024-06-28,0.021312453,1881,1880
ft_lr5e5_seed362559_er_train,test,2024-07-31,0.06749848,1888,1887
ft_lr5e5_seed362559_er_train,test,2024-08-30,0.0266368,1888,1887
ft_lr5e5_seed362559_er_train,test,2024-09-30,-0.01850632,1909,1908
ft_lr5e5_seed362559_er_train,test,2024-10-31,-0.017381467,1917,1916
ft_lr5e5_seed362559_er_train,validation,2010-12-31,-0.023679022,1302,1301
ft_lr5e5_seed362559_er_train,validation,2011-01-31,0.013305105,1307,1306
ft_lr5e5_seed362559_er_train,validation,2011-02-28,0.033444203,1307,1306
ft_lr5e5_seed362559_er_train,validation,2011-03-31,0.023302263,1309,1308
ft_lr5e5_seed362559_er_train,validation,2011-04-29,-0.004536066,1313,1312
ft_lr5e5_seed362559_er_train,validation,2011-05-31,0.02181743,1319,1318
ft_lr5e5_seed362559_er_train,validation,2011-06-30,-0.019051436,1323,1322
ft_lr5e5_seed362559_er_train,validation,2011-07-29,0.021722078,1325,1324
ft_lr5e5_seed362559_er_train,validation,2011-08-31,0.00093603134,1325,1324
ft_lr5e5_seed362559_er_train,validation,2011-09-30,0.056286834,1326,1325
ft_lr5e5_seed362559_er_train,validation,2011-10-31,0.061288215,1323,1322
ft_lr5e5_seed362559_er_train,validation,2011-11-30,0.022428147,1322,1322
ft_lr5e5_seed362559_er_train,validation,2011-12-30,-0.079895526,1321,1320
ft_lr5e5_seed362559_er_train,validation,2012-01-31,-0.015299201,1325,1325
ft_lr5e5_seed362559_er_train,validation,2012-02-29,0.0005549714,1331,1330
ft_lr5e5_seed362559_er_train,validation,2012-03-30,0.0017606337,1333,1332
ft_lr5e5_seed362559_er_train,validation,2012-04-30,-0.042429514,1337,1336
ft_lr5e5_seed362559_er_train,validation,2012-05-31,0.011317873,1338,1337
ft_lr5e5_seed362559_er_train,validation,2012-06-29,0.011388183,1334,1333
ft_lr5e5_seed362559_er_train,validation,2012-07-31,0.025818272,1334,1333
ft_lr5e5_seed362559_er_train,validation,2012-08-31,-0.013348781,1328,1327
ft_lr5e5_seed362559_er_train,validation,2012-09-28,0.030234654,1322,1322
ft_lr5e5_seed362559_er_train,validation,2012-10-31,0.027868517,1319,1318
ft_lr5e5_seed362559_er_train,validation,2012-11-30,0.011351945,1318,1317
ft_lr5e5_seed362559_er_train,validation,2012-12-31,-0.01803121,1317,1316
ft_lr5e5_seed362559_er_train,validation,2013-01-31,0.011704048,1315,1314
ft_lr5e5_seed362559_er_train,validation,2013-02-28,0.009423422,1315,1314
ft_lr5e5_seed362559_er_train,validation,2013-03-28,0.007135825,1311,1310
ft_lr5e5_seed362559_er_train,validation,2013-04-30,-0.00093318895,1313,1312
ft_lr5e5_seed362559_er_train,validation,2013-05-31,0.018814856,1317,1316
ft_lr5e5_seed362559_er_train,validation,2013-06-28,-0.015967265,1321,1320
ft_lr5e5_seed362559_er_train,validation,2013-07-31,-0.021109225,1326,1325
ft_lr5e5_seed362559_er_train,validation,2013-08-30,-0.0018993057,1329,1329
ft_lr5e5_seed362559_er_train,validation,2013-09-30,0.03606566,1332,1331
ft_lr5e5_seed362559_er_train,validation,2013-10-31,0.014852967,1338,1337
ft_lr5e5_seed362559_er_train,validation,2013-11-29,-0.010210218,1343,1342
ft_lr5e5_seed362559_er_train,validation,2013-12-31,-0.102258,1344,1343
ft_lr5e5_seed362559_er_train,validation,2014-01-31,0.0068994686,1350,1349
ft_lr5e5_seed362559_er_train,validation,2014-02-28,0.01224609,1354,1353
ft_lr5e5_seed362559_er_train,validation,2014-03-31,0.024503343,1359,1358
ft_lr5e5_seed362559_er_train,validation,2014-04-30,0.033949863,1363,1363
ft_lr5e5_seed362559_er_train,validation,2014-05-30,-0.012431812,1370,1369
ft_lr5e5_seed362559_er_train,validation,2014-06-30,0.0059864,1378,1377
ft_lr5e5_seed362559_er_train,validation,2014-07-31,0.01095858,1385,1384
ft_lr5e5_seed362559_er_train,validation,2014-08-29,-0.014386084,1390,1389
ft_lr5e5_seed362559_er_train,validation,2014-09-30,0.03609676,1391,1390
ft_lr5e5_seed362559_er_train,validation,2014-10-31,0.01669468,1396,1395
ft_lr5e5_seed362559_er_train,validation,2014-11-28,0.01787426,1401,1400
ft_lr5e5_seed362559_er_train,validation,2014-12-31,-0.0042039603,1399,1398
ft_lr5e5_seed362559_er_train,validation,2015-01-30,-0.019616373,1397,1396
ft_lr5e5_seed362559_er_train,validation,2015-02-27,0.039228335,1399,1399
ft_lr5e5_seed362559_er_train,validation,2015-03-31,-0.04359845,1400,1400
