run_name,score_name,split,month,rank_ic,n_stocks
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-04-30,-0.05255824687968691,8844
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-05-30,0.17389151804683112,8841
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-06-30,0.132300386096876,8843
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-07-31,-0.04554257996944219,8856
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-08-29,0.045130563582065394,8855
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-09-30,0.17506218104957902,8853
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-10-31,0.32857135222342243,8883
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-11-28,0.4415702269735198,8903
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1997-12-31,-0.11399225841096407,8873
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-01-30,0.041836905240426804,8855
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-02-27,0.09258900127954377,8847
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-03-31,0.027244345687771745,8830
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-04-30,0.23165281510644184,8850
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-05-29,0.2145539034089561,8836
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-06-30,0.16233971218464713,8818
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-07-31,0.3577930298968459,8804
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-08-31,0.014310646256262596,8757
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-09-30,0.007808990704158923,8647
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-10-30,-0.010845648392647159,8582
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-11-30,0.1573937418181676,8514
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1998-12-31,-0.24031666144507907,8489
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-01-29,0.16810231033071416,8445
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-02-26,0.047932384583624345,8403
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-03-31,-0.012790662136476262,8328
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-04-30,0.019322754079291776,8305
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-05-28,0.07876438392743147,8295
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-06-30,0.02565539594973266,8281
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-07-30,0.11461605037862625,8272
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-08-31,0.006098248436134514,8237
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-09-30,0.09768736131787534,8226
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-10-29,-0.24410430651414392,8228
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-11-30,-0.1332708406887014,8209
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,1999-12-31,-0.22145772914363826,8193
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-01-31,-0.272626674515323,8154
temporal_tabular_small_random,prediction_temporal_tabular_classifier_score,train,2000-02-29,0.25891971265935027,8155
