model,split,month,rank_ic
naive_momentum,train,2003-02-28,0.07831916746349273
naive_momentum,train,2003-03-31,-0.1940705534854298
naive_momentum,train,2003-04-30,-0.31083677009350663
naive_momentum,train,2003-05-30,-0.05371276566760682
naive_momentum,train,2003-06-30,-0.0632878325436132
naive_momentum,train,2003-07-31,-0.04298365056776346
naive_momentum,train,2003-08-29,0.013284306985867352
naive_momentum,train,2003-09-30,0.08920976292277899
naive_momentum,train,2003-10-31,0.0402439038064234
naive_momentum,train,2003-11-28,-0.11920143229124806
naive_momentum,train,2003-12-31,0.04058022431522705
naive_momentum,train,2004-01-30,-0.04700550408380595
naive_momentum,train,2004-02-27,-0.034647045654644625
naive_momentum,train,2004-03-31,-0.07053940816394426
naive_momentum,train,2004-04-30,0.032857217952379836
naive_momentum,train,2004-05-28,0.07510295743405516
naive_momentum,train,2004-06-30,-0.1165915441631095
naive_momentum,train,2004-07-30,-0.105257826560402
naive_momentum,train,2004-08-31,0.13967161428211494
naive_momentum,train,2004-09-30,0.009155681386987309
naive_momentum,train,2004-10-29,0.04982779831354821
naive_momentum,train,2004-11-30,-0.09154097682801292
naive_momentum,train,2004-12-31,0.1794130408981361
naive_momentum,train,2005-01-31,0.1506812003102163
naive_momentum,train,2005-02-28,0.08148029977521275
naive_momentum,train,2005-03-31,0.10014928440722635
naive_momentum,train,2005-04-29,0.017791491644842658
naive_momentum,train,2005-05-31,0.08152814361517126
naive_momentum,train,2005-06-30,0.006873807488883107
naive_momentum,train,2005-07-29,0.07418817472172579
naive_momentum,train,2005-08-31,0.09180573382450304
naive_momentum,train,2005-09-30,0.008522206494926403
naive_momentum,train,2005-10-31,0.06460273257521933
naive_momentum,train,2005-11-30,0.05184286021502487
naive_momentum,train,2005-12-30,0.019694166765932525
naive_momentum,train,2006-01-31,-0.026743527510397453
naive_momentum,train,2006-02-28,0.05572016737165845
naive_momentum,train,2006-03-31,0.07970878124498022
naive_momentum,train,2006-04-28,-0.07086171382489431
naive_momentum,train,2006-05-31,0.059122944528068135
naive_momentum,train,2006-06-30,-0.006934814487093243
naive_momentum,train,2006-07-31,-0.054883031958544264
naive_momentum,train,2006-08-31,-0.02789587427981723
naive_momentum,train,2006-09-29,0.04779786281640027
naive_momentum,train,2006-10-31,0.01664105687914985
naive_momentum,train,2006-11-30,0.059319494530047645
naive_momentum,train,2006-12-29,0.029497926576991417
naive_momentum,train,2007-01-31,-0.04177779570577867
naive_momentum,train,2007-02-28,0.1057329255436936
naive_momentum,train,2007-03-30,0.04510099795324924
naive_momentum,train,2007-04-30,0.03181713252480426
naive_momentum,train,2007-05-31,-0.016511716873905246
naive_momentum,train,2007-06-29,0.06076410769607759
naive_momentum,train,2007-07-31,0.09832282765667733
naive_momentum,train,2007-08-31,0.14317561147693364
naive_momentum,train,2007-09-28,0.21543125695607387
naive_momentum,train,2007-10-31,0.06879411233444908
naive_momentum,train,2007-11-30,0.15254316936295648
naive_momentum,train,2007-12-31,-0.23980907706328042
naive_momentum,train,2008-01-31,0.16641362823665284
naive_momentum,train,2008-02-29,0.008765809754379312
naive_momentum,train,2008-03-31,0.10529142656174299
naive_momentum,train,2008-04-30,0.10076984736552876
naive_momentum,train,2008-05-30,0.2649849357311442
naive_momentum,train,2008-06-30,-0.026685462375308097
naive_momentum,train,2008-07-31,-0.11336506249507408
naive_momentum,train,2008-08-29,0.018653438701216465
naive_momentum,train,2008-09-30,0.1480149278465044
naive_momentum,train,2008-10-31,0.20023950714273697
naive_momentum,train,2008-11-28,0.024360548563500582
naive_momentum,train,2008-12-31,-0.030931120585306594
naive_momentum,train,2009-01-30,0.19316541839346463
naive_momentum,train,2009-02-27,-0.16745586048263914
naive_momentum,train,2009-03-31,-0.3993116204534695
naive_momentum,train,2009-04-30,-0.19838989420219372
naive_momentum,train,2009-05-29,0.08658515438258846
naive_momentum,train,2009-06-30,-0.11519358040838104
naive_momentum,train,2009-07-31,-0.20779707036543435
naive_momentum,train,2009-08-31,-0.13560834029073976
naive_momentum,train,2009-09-30,0.11637229118367923
naive_momentum,train,2009-10-30,0.1033137228663354
naive_momentum,train,2009-11-30,0.04891082928765834
naive_momentum,train,2009-12-31,-0.13662705146138324
naive_momentum,train,2010-01-29,0.17733324888347998
naive_momentum,train,2010-02-26,0.16810532141077444
naive_momentum,train,2010-03-31,0.09940245773137397
naive_momentum,train,2010-04-30,-0.1223194007327076
naive_momentum,train,2010-05-28,-0.03444676716203403
naive_momentum,train,2010-06-30,0.17502966403045891
naive_momentum,train,2010-07-30,-0.04365758559883146
naive_momentum,train,2010-08-31,0.03415077566888199
naive_momentum,train,2010-09-30,0.09238185819004864
naive_momentum,train,2010-10-29,0.06505867496020516
naive_momentum,train,2010-11-30,-0.03957101189575016
naive_momentum,validation,2010-12-31,0.01835451647456771
naive_momentum,validation,2011-01-31,0.12740659198917448
naive_momentum,validation,2011-02-28,0.1592425631779217
naive_momentum,validation,2011-03-31,0.127901809569703
naive_momentum,validation,2011-04-29,-0.02829028759966875
naive_momentum,validation,2011-05-31,0.07452950966141782
naive_momentum,validation,2011-06-30,-0.02430427455444284
naive_momentum,validation,2011-07-29,-0.09320165776801961
naive_momentum,validation,2011-08-31,-0.119966816721534
naive_momentum,validation,2011-09-30,0.31799341598928244
naive_momentum,validation,2011-10-31,0.1327529674776332
naive_momentum,validation,2011-11-30,0.16753061457624852
naive_momentum,validation,2011-12-30,-0.22106648446908245
naive_momentum,validation,2012-01-31,-0.02911482760984281
naive_momentum,validation,2012-02-29,0.06347607843662809
naive_momentum,validation,2012-03-30,0.2517857222259159
naive_momentum,validation,2012-04-30,0.2679860776200031
naive_momentum,validation,2012-05-31,-0.007670130580663406
naive_momentum,validation,2012-06-29,0.19467133310662374
naive_momentum,validation,2012-07-31,-0.03452550385160097
naive_momentum,validation,2012-08-31,-0.050981834340259796
naive_momentum,validation,2012-09-28,0.10501269798022184
naive_momentum,validation,2012-10-31,0.1040550416282573
naive_momentum,validation,2012-11-30,-0.06020844099378922
naive_momentum,validation,2012-12-31,0.08395802941819137
naive_momentum,validation,2013-01-31,0.12620083154270276
naive_momentum,validation,2013-02-28,0.15479613759999786
naive_momentum,validation,2013-03-28,0.16025525193762116
naive_momentum,validation,2013-04-30,-0.045797698554292186
naive_momentum,validation,2013-05-31,0.1064623276197876
naive_momentum,validation,2013-06-28,0.12126432170697234
naive_momentum,validation,2013-07-31,-0.1127980704495471
naive_momentum,validation,2013-08-30,0.17000869801358248
naive_momentum,validation,2013-09-30,0.15717287716835
naive_momentum,validation,2013-10-31,0.25406728373993037
naive_momentum,validation,2013-11-29,0.13958031498135526
naive_momentum,validation,2013-12-31,-0.1663353580823101
naive_momentum,validation,2014-01-31,0.1259572512543246
naive_momentum,validation,2014-02-28,-0.019305775083628022
naive_momentum,validation,2014-03-31,-0.19268674609333603
naive_momentum,validation,2014-04-30,0.04874229786204234
naive_momentum,validation,2014-05-30,0.12890243419163375
naive_momentum,validation,2014-06-30,-0.09294053984395843
naive_momentum,validation,2014-07-31,0.15437945561820832
naive_momentum,validation,2014-08-29,-0.00709185457954946
naive_momentum,validation,2014-09-30,0.1239539474719526
naive_momentum,validation,2014-10-31,0.1173843176286355
naive_momentum,validation,2014-11-28,0.027713911973349194
naive_momentum,validation,2014-12-31,0.15779191963754075
naive_momentum,validation,2015-01-30,-0.10979160106711917
naive_momentum,validation,2015-02-27,0.2032698337854827
naive_momentum,validation,2015-03-31,-0.22396997719050826
naive_momentum,validation,2015-04-30,0.22550449529780445
naive_momentum,validation,2015-05-29,0.1119666736745021
naive_momentum,validation,2015-06-30,0.31296058894776246
naive_momentum,validation,2015-07-31,-0.04513270340387425
naive_momentum,validation,2015-08-31,0.19363347083666452
naive_momentum,validation,2015-09-30,-0.030677685373671833
naive_momentum,validation,2015-10-30,0.23169352952110045
naive_momentum,validation,2015-11-30,0.22894861433669006
naive_momentum,test,2015-12-31,0.11413989911198585
naive_momentum,test,2016-01-29,-0.1012494639130446
naive_momentum,test,2016-02-29,-0.1649609806843712
naive_momentum,test,2016-03-31,-0.1866057617189352
naive_momentum,test,2016-04-29,0.11335333450012892
naive_momentum,test,2016-05-31,0.137082083403933
naive_momentum,test,2016-06-30,-0.09513542897253235
naive_momentum,test,2016-07-29,-0.0932262253908658
naive_momentum,test,2016-08-31,-0.012863003867600592
naive_momentum,test,2016-09-30,0.08496433634332508
naive_momentum,test,2016-10-31,-0.006747194438404153
naive_momentum,test,2016-11-30,0.040487426840157846
naive_momentum,test,2016-12-30,0.06414900998942968
naive_momentum,test,2017-01-31,0.0019880403553563454
