model,split,score_name,month,rank_ic
ft_transformer,train,prediction_ft_er_train_score,2007-01-31,0.01698998074003772
ft_transformer,train,prediction_ft_er_train_score,2007-02-28,0.12055159420630095
ft_transformer,train,prediction_ft_er_train_score,2007-03-30,0.11548501894682729
ft_transformer,train,prediction_ft_er_train_score,2007-04-30,0.20696174051558905
ft_transformer,train,prediction_ft_er_train_score,2007-05-31,0.10152290016599586
ft_transformer,train,prediction_ft_er_train_score,2007-06-29,0.04535228238752861
ft_transformer,train,prediction_ft_er_train_score,2007-07-31,0.07994439827593756
ft_transformer,train,prediction_ft_er_train_score,2007-08-31,0.11592014066186951
ft_transformer,train,prediction_ft_er_train_score,2007-09-28,0.2115874365618245
ft_transformer,train,prediction_ft_er_train_score,2007-10-31,0.12802628098204694
ft_transformer,train,prediction_ft_er_train_score,2007-11-30,0.12271064380460134
ft_transformer,train,prediction_ft_er_train_score,2007-12-31,-0.13003015490252373
ft_transformer,train,prediction_ft_er_train_score,2008-01-31,0.14372448888954137
ft_transformer,train,prediction_ft_er_train_score,2008-02-29,0.12844062723582825
ft_transformer,train,prediction_ft_er_train_score,2008-03-31,0.14670363355094806
ft_transformer,train,prediction_ft_er_train_score,2008-04-30,0.10234860357454718
ft_transformer,train,prediction_ft_er_train_score,2008-05-30,0.08558435501245205
ft_transformer,train,prediction_ft_er_train_score,2008-06-30,0.018747182523403443
ft_transformer,train,prediction_ft_er_train_score,2008-07-31,0.021324509210393656
ft_transformer,train,prediction_ft_er_train_score,2008-08-29,0.08033330149030098
ft_transformer,train,prediction_ft_er_train_score,2008-09-30,-0.032520320523255215
ft_transformer,train,prediction_ft_er_train_score,2008-10-31,0.0924202831220673
ft_transformer,train,prediction_ft_er_train_score,2008-11-28,0.14656344808602945
ft_transformer,train,prediction_ft_er_train_score,2008-12-31,-0.14131301274180144
ft_transformer,train,prediction_ft_er_train_score,2009-01-30,0.04868726628125883
ft_transformer,train,prediction_ft_er_train_score,2009-02-27,0.011948205932186881
ft_transformer,train,prediction_ft_er_train_score,2009-03-31,-0.07628017131667814
ft_transformer,train,prediction_ft_er_train_score,2009-04-30,-0.09562855160592261
ft_transformer,train,prediction_ft_er_train_score,2009-05-29,0.008289361539521214
ft_transformer,train,prediction_ft_er_train_score,2009-06-30,0.13777099282864613
ft_transformer,train,prediction_ft_er_train_score,2009-07-31,-0.10915978216841339
ft_transformer,train,prediction_ft_er_train_score,2009-08-31,-0.01867195888551502
ft_transformer,train,prediction_ft_er_train_score,2009-09-30,0.1010925892295434
ft_transformer,train,prediction_ft_er_train_score,2009-10-30,0.2025322660058356
ft_transformer,train,prediction_ft_er_train_score,2009-11-30,0.08578912625186265
ft_transformer,train,prediction_ft_er_train_score,2009-12-31,-0.16753925589334293
ft_transformer,train,prediction_ft_er_train_score,2010-01-29,0.18995682497246788
ft_transformer,train,prediction_ft_er_train_score,2010-02-26,0.1650590411800588
ft_transformer,train,prediction_ft_er_train_score,2010-03-31,-0.013824897263889403
ft_transformer,train,prediction_ft_er_train_score,2010-04-30,0.024382241601076958
ft_transformer,train,prediction_ft_er_train_score,2010-05-28,0.008469928024622635
ft_transformer,train,prediction_ft_er_train_score,2010-06-30,0.18403237390088784
ft_transformer,train,prediction_ft_er_train_score,2010-07-30,-0.03907879581974023
ft_transformer,train,prediction_ft_er_train_score,2010-08-31,0.15341655502768548
ft_transformer,train,prediction_ft_er_train_score,2010-09-30,0.156603346538354
ft_transformer,train,prediction_ft_er_train_score,2010-10-29,0.19959381882875976
ft_transformer,train,prediction_ft_er_train_score,2010-11-30,0.05766646173377679
ft_transformer,train,prediction_ft_classifier_score,1989-12-29,-0.01969289029186857
ft_transformer,train,prediction_ft_classifier_score,1990-01-31,0.06875000998137415
ft_transformer,train,prediction_ft_classifier_score,1990-02-28,0.0744886758111175
ft_transformer,train,prediction_ft_classifier_score,1990-03-30,0.06800121622872891
ft_transformer,train,prediction_ft_classifier_score,1990-04-30,0.17300751549937193
ft_transformer,train,prediction_ft_classifier_score,1990-05-31,0.08518820329880866
ft_transformer,train,prediction_ft_classifier_score,1990-06-29,0.1475792838251984
ft_transformer,train,prediction_ft_classifier_score,1990-07-31,0.15678403009329805
ft_transformer,train,prediction_ft_classifier_score,1990-08-31,0.11896305745281986
ft_transformer,train,prediction_ft_classifier_score,1990-09-28,0.1870406676503572
ft_transformer,train,prediction_ft_classifier_score,1990-10-31,0.12104509868185244
ft_transformer,train,prediction_ft_classifier_score,1990-11-30,0.2313933488036586
ft_transformer,train,prediction_ft_classifier_score,1990-12-31,-0.07153638143672349
ft_transformer,train,prediction_ft_classifier_score,1991-01-31,-0.08295759467050523
ft_transformer,train,prediction_ft_classifier_score,1991-02-28,-0.0360647767853035
ft_transformer,train,prediction_ft_classifier_score,1991-03-28,0.03876518414712026
ft_transformer,train,prediction_ft_classifier_score,1991-04-30,0.15788503612227664
ft_transformer,train,prediction_ft_classifier_score,1991-05-31,0.05330058057922962
ft_transformer,train,prediction_ft_classifier_score,1991-06-28,0.16380411495389757
ft_transformer,train,prediction_ft_classifier_score,1991-07-31,0.139174051264055
ft_transformer,train,prediction_ft_classifier_score,1991-08-30,0.0911203092445005
ft_transformer,train,prediction_ft_classifier_score,1991-09-30,0.09374308196492231
