model,split,month,rank_ic
gradient_boosting_reg,validation,2014-10-31,0.1031507970467471
gradient_boosting_reg,validation,2014-11-28,-0.07435676864749362
gradient_boosting_reg,validation,2014-12-31,-0.055960184027511836
gradient_boosting_reg,validation,2015-01-30,-0.05737922609458405
gradient_boosting_reg,validation,2015-02-27,0.030085883763154703
gradient_boosting_reg,validation,2015-03-31,-0.07483347183016233
gradient_boosting_reg,validation,2015-04-30,0.10578974283773317
gradient_boosting_reg,validation,2015-05-29,0.09087740363127456
gradient_boosting_reg,validation,2015-06-30,0.3004110741312256
gradient_boosting_reg,validation,2015-07-31,0.1172295067469265
gradient_boosting_reg,validation,2015-08-31,0.2510518929666635
gradient_boosting_reg,validation,2015-09-30,0.05305821258952929
gradient_boosting_reg,validation,2015-10-30,-0.02153467405694812
gradient_boosting_reg,validation,2015-11-30,0.08557865734810016
gradient_boosting_reg,validation,2015-12-31,0.12661739577293749
gradient_boosting_reg,test,2016-01-29,0.0062894019925506285
gradient_boosting_reg,test,2016-02-29,-0.07593623431560033
gradient_boosting_reg,test,2016-03-31,0.0685182141466685
gradient_boosting_reg,test,2016-04-29,-0.11942985902967382
gradient_boosting_reg,test,2016-05-31,0.15089951271128746
gradient_boosting_reg,test,2016-06-30,0.09640558972430513
gradient_boosting_reg,test,2016-07-29,0.007020338596085164
gradient_boosting_reg,test,2016-08-31,0.07292260865882201
gradient_boosting_reg,test,2016-09-30,-0.19415533601758472
gradient_boosting_reg,test,2016-10-31,0.04254393037577968
gradient_boosting_reg,test,2016-11-30,0.04714988533905009
gradient_boosting_reg,test,2016-12-30,0.00339659650688248
gradient_boosting_reg,test,2017-01-31,-0.0028662263821376804
gradient_boosting_reg,test,2017-02-28,0.0004728421654715586
gradient_boosting_reg,test,2017-03-31,0.03603334885970905
gradient_boosting_reg,test,2017-04-28,-0.11267446729681926
gradient_boosting_reg,test,2017-05-31,0.08920930918040344
gradient_boosting_reg,test,2017-06-30,0.05463917339340235
gradient_boosting_reg,test,2017-07-31,0.10735027978669263
gradient_boosting_reg,test,2017-08-31,-0.06714543052056705
gradient_boosting_reg,test,2017-09-29,0.13014029262156399
gradient_boosting_reg,test,2017-10-31,0.025863697091189585
gradient_boosting_reg,test,2017-11-30,0.05704270681680646
gradient_boosting_reg,test,2017-12-29,0.13664817408002372
gradient_boosting_reg,test,2018-01-31,0.02744387230979568
gradient_boosting_reg,test,2018-02-28,-0.08061393473154117
gradient_boosting_reg,test,2018-03-29,-0.04296978956378578
gradient_boosting_reg,test,2018-04-30,0.06797630935196919
gradient_boosting_reg,test,2018-05-31,0.03314387939949373
gradient_boosting_reg,test,2018-06-29,0.11976193553822388
gradient_boosting_reg,test,2018-07-31,0.04025269385291681
gradient_boosting_reg,test,2018-08-31,0.05968476149975853
gradient_boosting_reg,test,2018-09-28,0.1283542925406847
gradient_boosting_reg,test,2018-10-31,0.12289146522459873
gradient_boosting_reg,test,2018-11-30,0.15677510964943392
gradient_boosting_reg,test,2018-12-31,0.020047254272882817
gradient_boosting_reg,test,2019-01-31,0.03889312553347392
gradient_boosting_reg,test,2019-02-28,0.013108119769602461
gradient_boosting_reg,test,2019-03-29,-0.12458337505719316
gradient_boosting_reg,test,2019-04-30,-0.2712189218290941
gradient_boosting_reg,test,2019-05-31,0.009757286593313567
gradient_boosting_reg,test,2019-06-28,0.036045910052857004
gradient_boosting_reg,test,2019-07-31,-0.16157358904629385
gradient_boosting_reg,test,2019-08-30,-0.18080925077159257
gradient_boosting_reg,test,2019-09-30,-0.04872824411496216
gradient_boosting_reg,test,2019-10-31,0.051124093181638006
gradient_boosting_reg,test,2019-11-29,0.024180290318891687
gradient_boosting_reg,test,2019-12-31,-0.10177270660092522
gradient_boosting_reg,test,2020-01-31,-0.039003889523788256
gradient_boosting_reg,test,2020-02-28,-0.04477288981017057
gradient_boosting_reg,test,2020-03-31,0.23391344639810832
