model,split,MthCalDt,rank_ic_t,num_obs
ft_lr2e5_seed362559_classifier,validation,2012-02-29,0.0669906595956333,6651
ft_lr2e5_seed362559_classifier,validation,2012-03-30,0.007529953555732472,6663
ft_lr2e5_seed362559_classifier,validation,2012-04-30,-0.11957827298240367,6681
ft_lr2e5_seed362559_classifier,validation,2012-05-31,0.0716017616709606,6689
ft_lr2e5_seed362559_classifier,validation,2012-06-29,0.11884325994778851,6667
ft_lr2e5_seed362559_classifier,validation,2012-07-31,0.0942493980388324,6669
ft_lr2e5_seed362559_classifier,validation,2012-08-31,0.05784079089632154,6638
ft_lr2e5_seed362559_classifier,validation,2012-09-28,0.06097504029117969,6610
ft_lr2e5_seed362559_classifier,validation,2012-10-31,0.14884361794383646,6592
ft_lr2e5_seed362559_classifier,validation,2012-11-30,0.027182330625388624,6587
ft_lr2e5_seed362559_classifier,validation,2012-12-31,0.08712310822605733,6581
ft_lr2e5_seed362559_classifier,validation,2013-01-31,0.10081755693103416,6571
ft_lr2e5_seed362559_classifier,validation,2013-02-28,0.13187488750359916,6574
ft_lr2e5_seed362559_classifier,validation,2013-03-28,0.08763035993157207,6551
ft_lr2e5_seed362559_classifier,validation,2013-04-30,0.026790863949876998,6563
ft_lr2e5_seed362559_classifier,validation,2013-05-31,0.05605933268429225,6583
ft_lr2e5_seed362559_classifier,validation,2013-06-28,0.016769653751095924,6602
ft_lr2e5_seed362559_classifier,validation,2013-07-31,-0.046889951174767526,6626
ft_lr2e5_seed362559_classifier,validation,2013-08-30,0.07252764977242278,6645
ft_lr2e5_seed362559_classifier,validation,2013-09-30,0.19985568243997293,6657
ft_lr2e5_seed362559_classifier,validation,2013-10-31,0.0013339795087015036,6688
ft_lr2e5_seed362559_classifier,validation,2013-11-29,0.06316689561569504,6714
ft_lr2e5_seed362559_classifier,validation,2013-12-31,-0.14716880934668966,6716
ft_lr2e5_seed362559_classifier,validation,2014-01-31,0.05212278524103158,6746
ft_lr2e5_seed362559_classifier,validation,2014-02-28,0.13270072247948642,6767
ft_lr2e5_seed362559_classifier,validation,2014-03-31,0.2329021334436754,6793
ft_lr2e5_seed362559_classifier,validation,2014-04-30,0.17120671578888358,6815
ft_lr2e5_seed362559_classifier,validation,2014-05-30,-0.006003040773693827,6849
ft_lr2e5_seed362559_classifier,validation,2014-06-30,0.10823860374597251,6886
ft_lr2e5_seed362559_classifier,validation,2014-07-31,0.11501865730066516,6922
ft_lr2e5_seed362559_classifier,validation,2014-08-29,0.011324693064033218,6946
ft_lr2e5_seed362559_classifier,validation,2014-09-30,0.1493390282363571,6951
ft_lr2e5_seed362559_classifier,validation,2014-10-31,0.1454503065638453,6977
ft_lr2e5_seed362559_classifier,validation,2014-11-28,0.03522413772350925,7001
ft_lr2e5_seed362559_classifier,validation,2014-12-31,0.07405359425775919,6993
ft_lr2e5_seed362559_classifier,validation,2015-01-30,-0.0516091152302363,6981
ft_lr2e5_seed362559_classifier,validation,2015-02-27,0.15938053685286604,6995
ft_lr2e5_seed362559_classifier,validation,2015-03-31,-0.14388035499955365,7000
ft_lr2e5_seed362559_classifier,validation,2015-04-30,0.11333239795651778,7028
ft_lr2e5_seed362559_classifier,validation,2015-05-29,0.10135185402146189,7048
ft_lr2e5_seed362559_classifier,validation,2015-06-30,0.256558650459099,7085
ft_lr2e5_seed362559_classifier,validation,2015-07-31,0.0619200000179019,7140
ft_lr2e5_seed362559_classifier,validation,2015-08-31,0.23052818864410518,7146
ft_lr2e5_seed362559_classifier,validation,2015-09-30,0.09085557251667047,7146
ft_lr2e5_seed362559_classifier,validation,2015-10-30,0.007346515368325473,7151
ft_lr2e5_seed362559_classifier,validation,2015-11-30,0.039789961405184794,7177
ft_lr2e5_seed362559_er_train,test,2015-12-31,0.04324378928496717,7175
ft_lr2e5_seed362559_er_train,test,2016-01-29,0.05890277269703784,7146
ft_lr2e5_seed362559_er_train,test,2016-02-29,0.009604271267249073,7134
ft_lr2e5_seed362559_er_train,test,2016-03-31,-0.03616548080564929,7115
ft_lr2e5_seed362559_er_train,test,2016-04-29,0.03992187148738322,7106
ft_lr2e5_seed362559_er_train,test,2016-05-31,-0.003875785005295694,7115
ft_lr2e5_seed362559_er_train,test,2016-06-30,0.05384825343198295,7119
ft_lr2e5_seed362559_er_train,test,2016-07-29,0.006826988308192668,7119
ft_lr2e5_seed362559_er_train,test,2016-08-31,0.04229497015847552,7082
ft_lr2e5_seed362559_er_train,test,2016-09-30,-0.030863065744559347,7090
ft_lr2e5_seed362559_er_train,test,2016-10-31,0.19815033429671863,7107
ft_lr2e5_seed362559_er_train,test,2016-11-30,0.1017776469419823,7096
ft_lr2e5_seed362559_er_train,test,2016-12-30,-0.02294442020702356,7108
ft_lr2e5_seed362559_er_train,test,2017-01-31,0.018777461073244402,7126
ft_lr2e5_seed362559_er_train,test,2017-02-28,-0.0072849030250267,7109
ft_lr2e5_seed362559_er_train,test,2017-03-31,0.061720653193375906,7110
ft_lr2e5_seed362559_er_train,test,2017-04-28,-0.048041657641735756,7129
ft_lr2e5_seed362559_er_train,test,2017-05-31,0.0828708862869707,7144
ft_lr2e5_seed362559_er_train,test,2017-06-30,0.06715095805258095,7146
ft_lr2e5_seed362559_er_train,test,2017-07-31,0.10102108506697619,7157
ft_lr2e5_seed362559_er_train,test,2017-08-31,0.06148717083816281,7132
ft_lr2e5_seed362559_er_train,test,2017-09-29,0.1622246573394503,7116
ft_lr2e5_seed362559_er_train,test,2017-10-31,0.040383640165404015,7152
ft_lr2e5_seed362559_er_train,test,2017-11-30,0.038602981537035286,7206
ft_lr2e5_seed362559_er_train,test,2017-12-29,0.09597392657453288,7205
ft_lr2e5_seed362559_er_train,test,2018-01-31,-0.05944120543106649,7242
ft_lr2e5_seed362559_er_train,test,2018-02-28,0.04131167650138079,7264
ft_lr2e5_seed362559_er_train,test,2018-03-29,0.003610192880885975,7211
ft_lr2e5_seed362559_er_train,test,2018-04-30,0.008558935076722155,7258
ft_lr2e5_seed362559_er_train,test,2018-05-31,0.05165593785736327,7270
ft_lr2e5_seed362559_er_train,test,2018-06-29,0.1558687649810189,7322
ft_lr2e5_seed362559_er_train,test,2018-07-31,0.02797349283470024,7355
ft_lr2e5_seed362559_er_train,test,2018-08-31,0.06430460328300686,7344
ft_lr2e5_seed362559_er_train,test,2018-09-28,0.10015901936826564,7373
ft_lr2e5_seed362559_er_train,test,2018-10-31,0.07672816804411109,7413
ft_lr2e5_seed362559_er_train,test,2018-11-30,0.03786614263627201,7412
ft_lr2e5_seed362559_er_train,test,2018-12-31,-0.016990336234207065,7407
ft_lr2e5_seed362559_er_train,test,2019-01-31,0.05861558928288033,7408
ft_lr2e5_seed362559_er_train,test,2019-02-28,-0.02679843952493069,7390
ft_lr2e5_seed362559_er_train,test,2019-03-29,0.05643834992009286,7390
ft_lr2e5_seed362559_er_train,test,2019-04-30,-0.05849837888812946,7396
ft_lr2e5_seed362559_er_train,test,2019-05-31,0.11973114768427967,7458
ft_lr2e5_seed362559_er_train,test,2019-06-28,0.12728838270737722,7471
ft_lr2e5_seed362559_er_train,test,2019-07-31,-0.14489085030719356,7494
ft_lr2e5_seed362559_er_train,test,2019-08-30,0.11378515539455661,7486
ft_lr2e5_seed362559_er_train,test,2019-09-30,0.08411062836949938,7500
ft_lr2e5_seed362559_er_train,test,2019-10-31,0.09871307188984835,7504
ft_lr2e5_seed362559_er_train,test,2019-11-29,0.016242787280510047,7501
ft_lr2e5_seed362559_er_train,test,2019-12-31,-0.11467129304946073,7500
ft_lr2e5_seed362559_er_train,test,2020-01-31,-0.15008803909785992,7506
ft_lr2e5_seed362559_er_train,test,2020-02-28,0.011585396751323375,7506
ft_lr2e5_seed362559_er_train,test,2020-03-31,0.2116079981779382,7475
ft_lr2e5_seed362559_er_train,test,2020-04-30,0.017598170457931345,7480
ft_lr2e5_seed362559_er_train,test,2020-05-29,0.009455763814251094,7473
ft_lr2e5_seed362559_er_train,test,2020-06-30,0.10111189370463776,7519
ft_lr2e5_seed362559_er_train,test,2020-07-31,0.08213401773955101,7547
ft_lr2e5_seed362559_er_train,test,2020-08-31,-0.012468957831579697,7574
ft_lr2e5_seed362559_er_train,test,2020-09-30,0.02641358036965182,7628
ft_lr2e5_seed362559_er_train,test,2020-10-30,0.1497870075811966,7701
ft_lr2e5_seed362559_er_train,test,2020-11-30,0.12300015601285362,7773
ft_lr2e5_seed362559_er_train,test,2020-12-31,0.030724037214305007,7875
ft_lr2e5_seed362559_er_train,test,2021-01-29,0.22332195237154617,7964
ft_lr2e5_seed362559_er_train,test,2021-02-26,0.10992397713633759,8055
ft_lr2e5_seed362559_er_train,test,2021-03-31,0.15845634856455026,8212
ft_lr2e5_seed362559_er_train,test,2021-04-30,0.168735414996722,8360
ft_lr2e5_seed362559_er_train,test,2021-05-28,-0.0943244918936255,8479
ft_lr2e5_seed362559_er_train,test,2021-06-30,0.09362234127590228,8587
ft_lr2e5_seed362559_er_train,test,2021-07-30,0.021009500749885637,8722
ft_lr2e5_seed362559_er_train,test,2021-08-31,0.11879033708039793,8776
ft_lr2e5_seed362559_er_train,test,2021-09-30,0.21145447458714936,8872
ft_lr2e5_seed362559_er_train,test,2021-10-29,0.1431220289500078,8968
ft_lr2e5_seed362559_er_train,test,2021-11-30,0.27072267688593504,9068
ft_lr2e5_seed362559_er_train,test,2021-12-31,0.13792784660102173,9189
ft_lr2e5_seed362559_er_train,test,2022-01-31,0.15934821493407622,9272
ft_lr2e5_seed362559_er_train,test,2022-02-28,0.07700372342672943,9347
ft_lr2e5_seed362559_er_train,test,2022-03-31,0.19032036750656087,9382
ft_lr2e5_seed362559_er_train,test,2022-04-29,0.15158909100008272,9421
ft_lr2e5_seed362559_er_train,test,2022-05-31,-0.09664818520771992,9432
ft_lr2e5_seed362559_er_train,test,2022-06-30,0.09157771133818975,9457
ft_lr2e5_seed362559_er_train,test,2022-07-29,-0.02495727337397036,9458
ft_lr2e5_seed362559_er_train,test,2022-08-31,0.11605614280884369,9469
ft_lr2e5_seed362559_er_train,test,2022-09-30,0.3138905513278628,9495
ft_lr2e5_seed362559_er_train,test,2022-10-31,0.14130800850692077,9483
ft_lr2e5_seed362559_er_train,test,2022-11-30,0.10156754936177434,9465
ft_lr2e5_seed362559_er_train,test,2022-12-30,-0.10390048530788586,9402
ft_lr2e5_seed362559_er_train,test,2023-01-31,0.08945402579602253,9376
ft_lr2e5_seed362559_er_train,test,2023-02-28,0.017312160647469637,9352
ft_lr2e5_seed362559_er_train,test,2023-03-31,-0.04152507041685655,9324
ft_lr2e5_seed362559_er_train,test,2023-04-28,-0.08081500257012604,9298
ft_lr2e5_seed362559_er_train,test,2023-05-31,0.23215860845679323,9304
ft_lr2e5_seed362559_er_train,test,2023-06-30,0.06850289958699905,9291
ft_lr2e5_seed362559_er_train,test,2023-07-31,-0.08897509273525565,9265
ft_lr2e5_seed362559_er_train,test,2023-08-31,-0.06682467807614521,9278
ft_lr2e5_seed362559_er_train,test,2023-09-29,0.01688642160324725,9318
ft_lr2e5_seed362559_er_train,test,2023-10-31,0.10794381064198369,9331
ft_lr2e5_seed362559_er_train,test,2023-11-30,0.16887679307704587,9327
ft_lr2e5_seed362559_er_train,test,2023-12-29,-0.04290493963930707,9309
ft_lr2e5_seed362559_er_train,test,2024-01-31,0.06855954736476073,9367
ft_lr2e5_seed362559_er_train,test,2024-02-29,0.1666099203240653,9327
ft_lr2e5_seed362559_er_train,test,2024-03-28,-0.06804208246783122,9334
ft_lr2e5_seed362559_er_train,test,2024-04-30,0.13429849623755763,9344
ft_lr2e5_seed362559_er_train,test,2024-05-31,-0.027572109846994965,9372
ft_lr2e5_seed362559_er_train,test,2024-06-28,0.13479466631957687,9404
ft_lr2e5_seed362559_er_train,test,2024-07-31,0.1030992149984163,9436
ft_lr2e5_seed362559_er_train,test,2024-08-30,0.12088460447604332,9439
ft_lr2e5_seed362559_er_train,test,2024-09-30,0.08041283583977707,9542
ft_lr2e5_seed362559_er_train,test,2024-10-31,0.1816159646430098,9583
ft_lr2e5_seed362559_er_train,validation,2010-12-31,0.006091377568826556,6508
ft_lr2e5_seed362559_er_train,validation,2011-01-31,0.1423428392120087,6534
ft_lr2e5_seed362559_er_train,validation,2011-02-28,0.1312800348470724,6533
ft_lr2e5_seed362559_er_train,validation,2011-03-31,0.08012287695628097,6542
ft_lr2e5_seed362559_er_train,validation,2011-04-29,-0.09950428551598155,6561
ft_lr2e5_seed362559_er_train,validation,2011-05-31,-0.010446700848055481,6593
ft_lr2e5_seed362559_er_train,validation,2011-06-30,-0.06855561442196209,6612
ft_lr2e5_seed362559_er_train,validation,2011-07-29,-0.03707658312967487,6621
ft_lr2e5_seed362559_er_train,validation,2011-08-31,-0.06302107392849247,6621
ft_lr2e5_seed362559_er_train,validation,2011-09-30,0.20596861130833427,6627
ft_lr2e5_seed362559_er_train,validation,2011-10-31,0.1384808398486777,6612
ft_lr2e5_seed362559_er_train,validation,2011-11-30,0.03494921743010788,6610
ft_lr2e5_seed362559_er_train,validation,2011-12-30,-0.003686147958415034,6604
ft_lr2e5_seed362559_er_train,validation,2012-01-31,0.03035685442050439,6625
ft_lr2e5_seed362559_er_train,validation,2012-02-29,0.06905728711718254,6651
ft_lr2e5_seed362559_er_train,validation,2012-03-30,-0.09356394340369271,6663
ft_lr2e5_seed362559_er_train,validation,2012-04-30,-0.24506607417306359,6681
ft_lr2e5_seed362559_er_train,validation,2012-05-31,0.042329486010878575,6689
ft_lr2e5_seed362559_er_train,validation,2012-06-29,-0.04843022805335821,6667
ft_lr2e5_seed362559_er_train,validation,2012-07-31,0.10870316872500822,6669
ft_lr2e5_seed362559_er_train,validation,2012-08-31,0.07330573987115296,6638
ft_lr2e5_seed362559_er_train,validation,2012-09-28,-0.034422657154014234,6610
ft_lr2e5_seed362559_er_train,validation,2012-10-31,0.05505937049473559,6592
ft_lr2e5_seed362559_er_train,validation,2012-11-30,0.12961417484239127,6587
ft_lr2e5_seed362559_er_train,validation,2012-12-31,0.1327374192817453,6581
ft_lr2e5_seed362559_er_train,validation,2013-01-31,0.0752286258223467,6571
ft_lr2e5_seed362559_er_train,validation,2013-02-28,0.15374546430394495,6574
ft_lr2e5_seed362559_er_train,validation,2013-03-28,-0.018475112638443585,6551
ft_lr2e5_seed362559_er_train,validation,2013-04-30,0.20583430729429006,6563
ft_lr2e5_seed362559_er_train,validation,2013-05-31,0.10730656198579466,6583
ft_lr2e5_seed362559_er_train,validation,2013-06-28,0.12698038549385332,6602
ft_lr2e5_seed362559_er_train,validation,2013-07-31,-0.04639751551030279,6626
ft_lr2e5_seed362559_er_train,validation,2013-08-30,0.129049099846476,6645
ft_lr2e5_seed362559_er_train,validation,2013-09-30,0.16734805767098748,6657
ft_lr2e5_seed362559_er_train,validation,2013-10-31,0.09994248559187632,6688
ft_lr2e5_seed362559_er_train,validation,2013-11-29,0.08265195276865685,6714
ft_lr2e5_seed362559_er_train,validation,2013-12-31,-0.19515769789611195,6716
ft_lr2e5_seed362559_er_train,validation,2014-01-31,0.08149101921902668,6746
ft_lr2e5_seed362559_er_train,validation,2014-02-28,0.0871802219907074,6767
ft_lr2e5_seed362559_er_train,validation,2014-03-31,0.05355108613744311,6793
ft_lr2e5_seed362559_er_train,validation,2014-04-30,0.12302303791738341,6815
ft_lr2e5_seed362559_er_train,validation,2014-05-30,0.059821091423781614,6849
ft_lr2e5_seed362559_er_train,validation,2014-06-30,-0.015268350223701984,6886
ft_lr2e5_seed362559_er_train,validation,2014-07-31,0.13938055805579966,6922
ft_lr2e5_seed362559_er_train,validation,2014-08-29,-0.08620762049534936,6946
ft_lr2e5_seed362559_er_train,validation,2014-09-30,0.11169946660817939,6951
ft_lr2e5_seed362559_er_train,validation,2014-10-31,0.07576628953163607,6977
ft_lr2e5_seed362559_er_train,validation,2014-11-28,0.08557741453057384,7001
ft_lr2e5_seed362559_er_train,validation,2014-12-31,-0.0358940308406907,6993
ft_lr2e5_seed362559_er_train,validation,2015-01-30,0.04863824172190979,6981
ft_lr2e5_seed362559_er_train,validation,2015-02-27,0.15219036560066102,6995
ft_lr2e5_seed362559_er_train,validation,2015-03-31,-0.11792422928189736,7000
ft_lr2e5_seed362559_er_train,validation,2015-04-30,0.11948920280781804,7028
ft_lr2e5_seed362559_er_train,validation,2015-05-29,0.083845452711851,7048
ft_lr2e5_seed362559_er_train,validation,2015-06-30,0.12698254566202388,7085
ft_lr2e5_seed362559_er_train,validation,2015-07-31,-0.007559694397237101,7140
ft_lr2e5_seed362559_er_train,validation,2015-08-31,0.11911165640926775,7146
ft_lr2e5_seed362559_er_train,validation,2015-09-30,0.09182472779095463,7146
ft_lr2e5_seed362559_er_train,validation,2015-10-30,0.05835485021392252,7151
ft_lr2e5_seed362559_er_train,validation,2015-11-30,-0.09229778364712872,7177
ft_lr5e5_seed362559_classifier,test,2015-12-31,0.3349351265468543,7175
ft_lr5e5_seed362559_classifier,test,2016-01-29,0.05272863728036437,7146
ft_lr5e5_seed362559_classifier,test,2016-02-29,-0.10467326203599187,7134
ft_lr5e5_seed362559_classifier,test,2016-03-31,-0.22172500059919797,7115
ft_lr5e5_seed362559_classifier,test,2016-04-29,0.13299845998188853,7106
ft_lr5e5_seed362559_classifier,test,2016-05-31,0.1475926005421353,7115
ft_lr5e5_seed362559_classifier,test,2016-06-30,-0.12578512787857143,7119
ft_lr5e5_seed362559_classifier,test,2016-07-29,-0.07011772714156154,7119
ft_lr5e5_seed362559_classifier,test,2016-08-31,-0.07236780722051796,7082
ft_lr5e5_seed362559_classifier,test,2016-09-30,0.19212233000840945,7090
ft_lr5e5_seed362559_classifier,test,2016-10-31,-0.034911741032336255,7107
ft_lr5e5_seed362559_classifier,test,2016-11-30,0.09837513095942746,7096
ft_lr5e5_seed362559_classifier,test,2016-12-30,0.032222895298843784,7108
ft_lr5e5_seed362559_classifier,test,2017-01-31,0.12652545690022307,7126
ft_lr5e5_seed362559_classifier,test,2017-02-28,0.03871174177693984,7109
ft_lr5e5_seed362559_classifier,test,2017-03-31,0.17400702741437182,7110
ft_lr5e5_seed362559_classifier,test,2017-04-28,0.14577072720944897,7129
ft_lr5e5_seed362559_classifier,test,2017-05-31,0.01773271904905519,7144
ft_lr5e5_seed362559_classifier,test,2017-06-30,0.17794084024038856,7146
ft_lr5e5_seed362559_classifier,test,2017-07-31,0.16721001934137383,7157
ft_lr5e5_seed362559_classifier,test,2017-08-31,-0.09445523560514626,7132
ft_lr5e5_seed362559_classifier,test,2017-09-29,0.23022573809375318,7116
ft_lr5e5_seed362559_classifier,test,2017-10-31,0.015582808751069883,7152
ft_lr5e5_seed362559_classifier,test,2017-11-30,0.08442589222798716,7206
ft_lr5e5_seed362559_classifier,test,2017-12-29,0.12861890538296422,7205
ft_lr5e5_seed362559_classifier,test,2018-01-31,0.004305003231293795,7242
ft_lr5e5_seed362559_classifier,test,2018-02-28,-0.023975356177613316,7264
ft_lr5e5_seed362559_classifier,test,2018-03-29,-0.004189905847272104,7211
ft_lr5e5_seed362559_classifier,test,2018-04-30,-0.0816921007212172,7258
ft_lr5e5_seed362559_classifier,test,2018-05-31,0.016017104757851095,7270
ft_lr5e5_seed362559_classifier,test,2018-06-29,0.20545611643017928,7322
ft_lr5e5_seed362559_classifier,test,2018-07-31,0.021955553460558976,7355
ft_lr5e5_seed362559_classifier,test,2018-08-31,0.1348372932708395,7344
ft_lr5e5_seed362559_classifier,test,2018-09-28,0.23180959414510388,7373
ft_lr5e5_seed362559_classifier,test,2018-10-31,0.13623768525211008,7413
ft_lr5e5_seed362559_classifier,test,2018-11-30,0.27346574405137886,7412
ft_lr5e5_seed362559_classifier,test,2018-12-31,-0.2897736882557227,7407
ft_lr5e5_seed362559_classifier,test,2019-01-31,-0.05213541035126728,7408
ft_lr5e5_seed362559_classifier,test,2019-02-28,0.18855758059513647,7390
ft_lr5e5_seed362559_classifier,test,2019-03-29,0.08369485387145784,7390
ft_lr5e5_seed362559_classifier,test,2019-04-30,0.3216716748241507,7396
ft_lr5e5_seed362559_classifier,test,2019-05-31,0.06993143619712239,7458
ft_lr5e5_seed362559_classifier,test,2019-06-28,0.17051049752111194,7471
ft_lr5e5_seed362559_classifier,test,2019-07-31,0.23836817226284418,7494
ft_lr5e5_seed362559_classifier,test,2019-08-30,0.06538542706518312,7486
ft_lr5e5_seed362559_classifier,test,2019-09-30,0.08734108190747304,7500
ft_lr5e5_seed362559_classifier,test,2019-10-31,0.021411459875964337,7504
ft_lr5e5_seed362559_classifier,test,2019-11-29,-0.08405346431060477,7501
ft_lr5e5_seed362559_classifier,test,2019-12-31,0.07794298176581937,7500
ft_lr5e5_seed362559_classifier,test,2020-01-31,-0.006858579697952934,7506
ft_lr5e5_seed362559_classifier,test,2020-02-28,0.28202588010307544,7506
ft_lr5e5_seed362559_classifier,test,2020-03-31,-0.10325433754773758,7475
ft_lr5e5_seed362559_classifier,test,2020-04-30,-0.022521780345241427,7480
ft_lr5e5_seed362559_classifier,test,2020-05-29,-0.14400978345526785,7473
ft_lr5e5_seed362559_classifier,test,2020-06-30,0.1910052442115085,7519
ft_lr5e5_seed362559_classifier,test,2020-07-31,0.006148166489677512,7547
ft_lr5e5_seed362559_classifier,test,2020-08-31,0.20311194766789523,7574
ft_lr5e5_seed362559_classifier,test,2020-09-30,0.04067711125102889,7628
ft_lr5e5_seed362559_classifier,test,2020-10-30,-0.1532780905221935,7701
ft_lr5e5_seed362559_classifier,test,2020-11-30,-0.00956930163789296,7773
ft_lr5e5_seed362559_classifier,test,2020-12-31,-0.218666046433281,7875
ft_lr5e5_seed362559_classifier,test,2021-01-29,-0.1425676995905455,7964
ft_lr5e5_seed362559_classifier,test,2021-02-26,0.15178813783142855,8055
ft_lr5e5_seed362559_classifier,test,2021-03-31,0.1960765334852319,8212
ft_lr5e5_seed362559_classifier,test,2021-04-30,0.18777711288433738,8360
ft_lr5e5_seed362559_classifier,test,2021-05-28,-0.12816986789520923,8479
ft_lr5e5_seed362559_classifier,test,2021-06-30,0.2883416290069983,8587
ft_lr5e5_seed362559_classifier,test,2021-07-30,0.07516239518279345,8722
ft_lr5e5_seed362559_classifier,test,2021-08-31,0.10005779083019366,8776
ft_lr5e5_seed362559_classifier,test,2021-09-30,0.2716521211947536,8872
ft_lr5e5_seed362559_classifier,test,2021-10-29,0.2535800956395741,8968
ft_lr5e5_seed362559_classifier,test,2021-11-30,0.3305879070492813,9068
ft_lr5e5_seed362559_classifier,test,2021-12-31,0.20549298509125394,9189
ft_lr5e5_seed362559_classifier,test,2022-01-31,0.061731057098902156,9272
ft_lr5e5_seed362559_classifier,test,2022-02-28,0.10179022595062763,9347
ft_lr5e5_seed362559_classifier,test,2022-03-31,0.45777962473918465,9382
ft_lr5e5_seed362559_classifier,test,2022-04-29,0.21463090919232708,9421
ft_lr5e5_seed362559_classifier,test,2022-05-31,0.05276222665842973,9432
ft_lr5e5_seed362559_classifier,test,2022-06-30,-0.08321249191751245,9457
ft_lr5e5_seed362559_classifier,test,2022-07-29,0.023507983809833034,9458
ft_lr5e5_seed362559_classifier,test,2022-08-31,0.3969210902730916,9469
ft_lr5e5_seed362559_classifier,test,2022-09-30,0.14078110223888426,9495
ft_lr5e5_seed362559_classifier,test,2022-10-31,0.18977472519919816,9483
ft_lr5e5_seed362559_classifier,test,2022-11-30,0.29467908457757,9465
ft_lr5e5_seed362559_classifier,test,2022-12-30,-0.38599993632657836,9402
ft_lr5e5_seed362559_classifier,test,2023-01-31,0.13158478449320732,9376
ft_lr5e5_seed362559_classifier,test,2023-02-28,0.31024743459026527,9352
ft_lr5e5_seed362559_classifier,test,2023-03-31,0.1875588770223325,9324
ft_lr5e5_seed362559_classifier,test,2023-04-28,-0.03627650276946523,9298
ft_lr5e5_seed362559_classifier,test,2023-05-31,0.11418242642467441,9304
ft_lr5e5_seed362559_classifier,test,2023-06-30,-0.06401608330643516,9291
ft_lr5e5_seed362559_classifier,test,2023-07-31,0.27927153264825766,9265
ft_lr5e5_seed362559_classifier,test,2023-08-31,0.21932522955340808,9278
ft_lr5e5_seed362559_classifier,test,2023-09-29,0.3102277442185909,9318
ft_lr5e5_seed362559_classifier,test,2023-10-31,0.07402496215988379,9331
ft_lr5e5_seed362559_classifier,test,2023-11-30,-0.14435299426513418,9327
ft_lr5e5_seed362559_classifier,test,2023-12-29,0.26066972051284626,9309
ft_lr5e5_seed362559_classifier,test,2024-01-31,0.13075170937641778,9367
ft_lr5e5_seed362559_classifier,test,2024-02-29,0.12514934511649392,9327
ft_lr5e5_seed362559_classifier,test,2024-03-28,0.26936846227795086,9334
ft_lr5e5_seed362559_classifier,test,2024-04-30,0.14640049282146644,9344
ft_lr5e5_seed362559_classifier,test,2024-05-31,0.17161302178293192,9372
ft_lr5e5_seed362559_classifier,test,2024-06-28,0.005015577587826459,9404
ft_lr5e5_seed362559_classifier,test,2024-07-31,0.26674172419365744,9436
ft_lr5e5_seed362559_classifier,test,2024-08-30,0.14485916327761567,9439
ft_lr5e5_seed362559_classifier,test,2024-09-30,0.10105369537871763,9542
ft_lr5e5_seed362559_classifier,test,2024-10-31,0.026038311916690118,9583
ft_lr5e5_seed362559_classifier,validation,2010-12-31,0.02193722756049961,6508
ft_lr5e5_seed362559_classifier,validation,2011-01-31,0.08145165117798717,6534
ft_lr5e5_seed362559_classifier,validation,2011-02-28,0.17244112650526225,6533
ft_lr5e5_seed362559_classifier,validation,2011-03-31,0.19514237018974215,6542
ft_lr5e5_seed362559_classifier,validation,2011-04-29,0.0899439861758281,6561
ft_lr5e5_seed362559_classifier,validation,2011-05-31,0.16919120165488205,6593
ft_lr5e5_seed362559_classifier,validation,2011-06-30,-0.0377481491457299,6612
ft_lr5e5_seed362559_classifier,validation,2011-07-29,0.19871002347629285,6621
ft_lr5e5_seed362559_classifier,validation,2011-08-31,0.1145769950091264,6621
ft_lr5e5_seed362559_classifier,validation,2011-09-30,0.06752483294793346,6627
ft_lr5e5_seed362559_classifier,validation,2011-10-31,0.2293244345756139,6612
ft_lr5e5_seed362559_classifier,validation,2011-11-30,0.19243507115769898,6610
ft_lr5e5_seed362559_classifier,validation,2011-12-30,-0.22534775140809712,6604
ft_lr5e5_seed362559_classifier,validation,2012-01-31,-0.034384120104329764,6625
ft_lr5e5_seed362559_classifier,validation,2012-02-29,0.01635930837535028,6651
ft_lr5e5_seed362559_classifier,validation,2012-03-30,0.1850369920355702,6663
ft_lr5e5_seed362559_classifier,validation,2012-04-30,0.03476885237701086,6681
ft_lr5e5_seed362559_classifier,validation,2012-05-31,0.030537557320298978,6689
ft_lr5e5_seed362559_classifier,validation,2012-06-29,0.2239903413799281,6667
ft_lr5e5_seed362559_classifier,validation,2012-07-31,0.018326497811899985,6669
ft_lr5e5_seed362559_classifier,validation,2012-08-31,-0.009538919195496157,6638
ft_lr5e5_seed362559_classifier,validation,2012-09-28,0.16377344217058415,6610
ft_lr5e5_seed362559_classifier,validation,2012-10-31,0.15735177217299245,6592
ft_lr5e5_seed362559_classifier,validation,2012-11-30,-0.07102228450186727,6587
ft_lr5e5_seed362559_classifier,validation,2012-12-31,0.024606861541980603,6581
ft_lr5e5_seed362559_classifier,validation,2013-01-31,0.09187203552558729,6571
ft_lr5e5_seed362559_classifier,validation,2013-02-28,0.05140377842667958,6574
ft_lr5e5_seed362559_classifier,validation,2013-03-28,0.13854563186164684,6551
ft_lr5e5_seed362559_classifier,validation,2013-04-30,-0.12458346216835149,6563
ft_lr5e5_seed362559_classifier,validation,2013-05-31,0.021180227099897402,6583
ft_lr5e5_seed362559_classifier,validation,2013-06-28,-0.05817468863605803,6602
ft_lr5e5_seed362559_classifier,validation,2013-07-31,-0.05744385007754947,6626
